ID	a-1	a-2	a-3	b-1	b-2	b-3	c-1	c-2	c-3	d-1	d-2	d-3
ENSG00000284662	0	0	0	0	0	0	2	3	5	5	2	5
ENSG00000284663	0	1	0	0	0	0	1	1	1	1	1	1
ENSG00000144857	2	4	6	0	2	0	589	459	527	394	424	569
ENSG00000065665	393	441	345	219	170	152	816	690	594	502	507	733
ENSG00000144852	8	4	9	0	0	2	2	4	0	0	0	0
ENSG00000143801	3706	3915	4092	2301	2156	1863	855	1082	1101	697	762	1186
ENSG00000267640	0	0	0	0	0	0	0	1	0	1	1	2
ENSG00000289054	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000289055	2	2	0	0	0	0	2	4	2	4	2	6
ENSG00000289056	77	57	72	64	53	56	79	96	93	71	61	93
ENSG00000289057	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000289050	6	3	9	2	3	2	17	16	8	4	7	4
ENSG00000289051	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000289052	0	0	0	0	0	0	17	39	31	26	27	43
ENSG00000092978	563	471	711	701	633	733	1201	1218	1050	1030	1040	1293
ENSG00000111305	0	3	0	0	0	0	7	24	20	13	0	10
ENSG00000267642	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000111300	186	291	201	285	235	346	3029	2854	2579	1839	1869	2957
ENSG00000139572	6	8	9	0	6	0	7	0	3	1	0	5
ENSG00000112486	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139579	2602	2684	2800	4560	4555	4118	1061	955	984	722	698	1003
ENSG00000267644	0	0	0	0	0	0	1	4	3	0	0	4
ENSG00000295909	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000131381	1452	1497	1537	1888	1730	1849	1876	1606	1546	1269	1124	1597
ENSG00000131386	8	8	8	12	7	0	190	160	180	198	172	224
ENSG00000135404	26697	25927	26026	24246	22590	24628	15533	12769	12447	10121	9580	12967
ENSG00000135407	7	5	4	21	7	6	492	466	423	438	449	607
ENSG00000135406	39	59	48	107	107	121	25	20	10	4	16	18
ENSG00000135409	189	183	172	99	136	125	2	0	0	0	0	0
ENSG00000295902	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295901	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131389	5607	5699	5690	4781	4456	4751	7639	6609	6342	5190	5175	6504
ENSG00000295907	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295905	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295904	0	0	0	0	0	0	1	3	5	3	0	0
ENSG00000156575	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000068323	6814	6963	6685	6639	6430	6663	3602	3435	3217	2525	2609	3181
ENSG00000200774	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305225	0	1	2	1	2	1	2	2	1	1	2	0
ENSG00000306548	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220483	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000304058	0	0	0	0	0	0	9	3	4	0	4	5
ENSG00000304059	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301028	2	0	3	3	1	5	5	5	6	4	5	3
ENSG00000276006	0	0	0	0	0	0	1	0	2	0	0	0
ENSG00000294640	0	0	2	0	1	0	0	0	0	1	0	0
ENSG00000227076	34	38	37	3	7	3	77	76	92	49	60	88
ENSG00000301022	5	4	0	2	0	5	2	0	0	4	4	0
ENSG00000301023	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000301020	0	0	0	0	0	0	5	13	9	3	5	8
ENSG00000301021	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301026	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000304055	0	0	0	0	0	0	16	8	5	4	7	9
ENSG00000301024	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301025	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000306487	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000253551	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109163	0	0	0	0	0	2	18	22	23	14	31	34
ENSG00000260870	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075131	275	239	229	461	402	460	530	425	380	300	344	533
ENSG00000303644	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276002	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220891	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000118514	0	12	6	0	0	0	90	53	87	55	90	72
ENSG00000303789	4	6	0	0	0	0	6	0	2	4	2	5
ENSG00000303645	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271826	16	10	9	11	16	20	42	33	20	20	7	27
ENSG00000300994	0	0	0	3	0	0	16	11	9	15	14	17
ENSG00000300997	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271825	0	0	0	0	0	0	3	0	3	0	2	0
ENSG00000300991	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000300990	0	0	0	0	0	0	0	6	2	0	2	4
ENSG00000271820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271821	5	12	9	7	11	7	52	19	39	25	37	41
ENSG00000230536	0	0	0	3	0	0	0	0	0	0	0	2
ENSG00000263342	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263343	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137207	5997	6261	6011	5004	4916	5038	5160	4521	4241	3930	3703	4862
ENSG00000263345	19	20	33	10	13	4	76	59	62	86	72	67
ENSG00000271828	0	7	9	0	0	0	17	22	21	10	19	12
ENSG00000225479	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259464	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239263	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287847	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243799	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261856	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261857	22	10	2	3	0	3	473	363	352	311	185	463
ENSG00000230631	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207257	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198342	15	10	25	31	46	35	35	35	58	33	21	23
ENSG00000131966	818	993	1076	671	563	699	2991	2518	2376	1831	1828	2695
ENSG00000070501	969	775	765	748	695	797	826	766	768	564	488	781
ENSG00000196981	104	55	48	120	109	70	831	780	630	577	630	896
ENSG00000277913	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131969	0	0	0	0	0	0	5	14	18	25	15	10
ENSG00000298238	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152804	765	759	859	415	364	418	149	106	90	70	55	71
ENSG00000238949	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_724	4877	5066	4643	3790	3403	3357	2543	2123	2128	1811	1673	1830
ENSG00000203262	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078070	497	475	448	801	720	802	1422	1315	1251	991	908	1421
ENSG00000238943	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000298575	0	0	0	0	0	0	3	2	0	1	1	0
ENSG00000238941	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221273	0	0	1	1	1	0	1	0	0	0	0	0
ENSG00000151948	0	0	0	0	0	0	70	71	82	42	36	69
ENSG00000221275	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235014	0	0	0	0	0	0	0	2	0	1	0	0
ENSG00000298409	2	2	0	0	0	0	9	10	13	10	6	10
ENSG00000188778	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000298408	0	0	0	0	0	0	16	12	17	15	18	29
ENSG00000296573	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172188	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254535	0	0	0	0	0	0	148	138	116	131	104	178
ENSG00000286445	0	0	7	0	0	3	31	16	18	12	14	22
ENSG00000207251	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_1925	0	0	0	0	0	1	590	527	435	436	435	630
ENSG00000142864	11271	11342	11961	14907	14712	16191	33172	29804	28488	24939	24624	32473
ENSG00000172183	7380	7203	7746	4889	4215	4055	580	480	503	238	274	332
ENSG00000235678	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_1926	0	0	0	0	0	0	41	29	40	21	11	41
ENSG00000286443	0	0	0	0	0	0	12	7	5	6	2	8
ENSG00000300379	26	54	38	9	0	4	21	22	14	24	0	10
ENSG00000298405	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273746	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233069	15	20	22	19	12	14	1	2	1	1	0	1
ENSG00000286440	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000303785	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000298404	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000300371	9	10	19	26	10	17	0	0	0	0	0	2
ENSG00000300370	202	1292	961	1062	803	985	543	93	447	37	46	117
ENSG00000300373	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000300372	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000300375	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000300374	3	0	4	0	0	0	0	0	0	0	0	0
ENSG00000300377	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000300376	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000236596	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156194	0	0	0	0	0	0	0	0	4	0	2	0
ENSG00000296101	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000298406	0	1	0	0	1	1	0	1	0	0	0	0
ENSG00000198331	762	872	906	817	681	931	981	772	978	671	749	1076
ENSG00000306482	2	0	0	0	0	0	0	4	2	0	0	0
ENSG00000298401	0	0	0	5	10	0	0	0	0	1	0	2
ENSG00000298577	3	4	0	0	0	0	0	0	0	0	0	0
ENSG00000215414	117	141	146	60	53	78	96	91	63	69	44	75
ENSG00000099341	21253	21953	21598	29094	27082	29731	6199	5357	4987	4000	3909	4905
ENSG00000298400	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000259468	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293993	26	24	21	24	15	13	5	14	8	0	0	0
ENSG00000293990	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000293991	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293996	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293997	2	17	5	5	11	0	19	9	19	9	10	42
ENSG00000293994	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293995	0	0	0	0	0	2	0	0	2	0	0	0
ENSG00000259460	6	2	0	0	7	5	15	24	23	7	16	10
ENSG00000248673	0	0	0	2	3	0	17	13	3	3	5	12
ENSG00000293998	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259463	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_630	6	6	11	0	6	6	104	90	94	51	47	71
ENSG00000259465	0	0	0	0	0	0	0	0	1	0	2	0
NewGene_632	0	0	0	0	0	0	2	1	0	0	2	2
NewGene_633	9	7	5	3	0	2	0	0	0	0	0	0
ENSG00000297673	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000258336	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297671	0	0	0	2	0	0	0	2	0	0	0	2
ENSG00000258334	40	51	47	86	77	85	44	47	34	28	20	41
ENSG00000172457	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172456	209	222	240	252	280	285	482	493	396	346	304	468
ENSG00000258331	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000297674	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000137601	113	67	101	58	66	51	1949	1738	1722	1250	1313	1860
ENSG00000297679	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172458	19	24	20	26	49	20	74	99	61	58	90	174
ENSG00000112029	643	544	670	777	684	781	1871	1545	1380	1059	1280	1636
ENSG00000273748	58	53	81	39	34	40	229	228	177	148	162	226
ENSG00000108349	4087	4472	4289	8487	8038	8728	3766	3220	3115	2762	2847	3636
ENSG00000305828	0	0	0	0	0	0	3	0	6	5	4	2
ENSG00000305829	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212829	11	15	4	11	15	11	14	8	7	7	9	7
ENSG00000305827	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305824	0	0	0	0	0	0	0	3	0	0	3	2
ENSG00000305825	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305822	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305823	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108344	7608	7728	7899	9866	9210	9919	6330	5750	5518	4013	3909	5031
ENSG00000305821	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000221857	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221855	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000221852	0	0	0	2	2	0	12	14	19	4	3	3
ENSG00000248464	3	3	0	0	0	0	99	104	66	45	28	47
ENSG00000298571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237947	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145075	0	17	7	0	0	0	456	0	327	307	302	194
ENSG00000289369	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221858	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000221859	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280233	0	0	2	0	0	0	3	0	2	1	0	0
ENSG00000306592	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237945	19	10	14	14	18	13	192	215	146	145	148	191
ENSG00000294750	0	0	4	1	0	0	0	0	3	0	0	4
ENSG00000272034	4	8	8	6	5	3	46	31	27	22	22	34
ENSG00000242550	0	0	0	0	0	0	2	3	0	0	0	0
ENSG00000272036	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272037	0	2	0	0	0	2	37	48	30	30	21	49
ENSG00000239344	0	3	0	0	0	1	0	0	4	0	0	0
ENSG00000272033	0	0	0	0	0	0	11	14	0	16	4	4
ENSG00000275152	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104442	378	465	452	560	570	549	2573	2258	2063	1652	1652	2294
ENSG00000286875	0	1	0	0	0	0	15	0	0	0	0	0
ENSG00000242552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104447	137	84	126	197	167	199	2365	2134	2015	1702	1881	2339
ENSG00000289362	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242553	8	22	7	17	21	8	103	59	68	59	53	72
ENSG00000280236	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000260068	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225438	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000280234	0	0	0	0	0	0	16	35	10	15	15	34
ENSG00000260064	0	0	0	0	0	0	0	0	1	0	0	5
ENSG00000260066	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260067	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295293	0	0	0	0	4	0	6	9	3	3	0	6
ENSG00000288110	0	0	0	0	0	0	196	162	132	178	193	210
ENSG00000295291	0	0	3	0	0	0	0	0	0	0	0	0
ENSG00000295290	6	0	0	0	0	2	0	2	0	2	0	0
ENSG00000295297	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295296	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295295	0	0	0	0	0	0	4	2	2	0	2	2
ENSG00000295294	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000101542	6	0	0	0	3	0	115	90	136	104	85	105
ENSG00000295299	0	0	0	0	0	0	0	1	0	0	3	2
ENSG00000295298	0	0	0	2	0	0	4	4	4	4	2	0
ENSG00000101546	3889	3805	3917	3809	3530	3577	1004	741	724	658	556	767
ENSG00000101544	1138	1020	1117	1515	1481	1599	2659	2241	2235	1754	1639	2557
ENSG00000234919	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000234918	0	0	0	0	0	0	42	45	36	33	47	53
ENSG00000234911	0	0	0	0	0	0	10	2	0	0	0	0
ENSG00000234910	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234913	0	0	0	0	0	0	5	2	1	0	0	1
ENSG00000234912	480	501	461	552	438	514	1057	816	701	597	470	840
ENSG00000234915	0	0	0	0	0	0	2	0	0	2	2	0
ENSG00000234917	4	2	0	3	4	4	7	3	10	2	1	6
NewGene_4	2	0	0	0	0	0	0	0	0	0	0	0
NewGene_6	0	0	0	0	0	5	0	0	2	4	4	3
ENSG00000207516	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_3	0	0	0	0	0	0	10	3	17	2	6	5
NewGene_2	2	5	7	0	0	2	0	0	0	2	0	0
ENSG00000054598	395	432	448	540	408	557	533	507	448	375	369	484
NewGene_9	0	0	0	0	0	0	9	4	3	1	9	0
ENSG00000299891	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236202	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000299893	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236200	77	81	84	69	58	53	202	181	145	118	131	166
ENSG00000202150	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236206	2	0	0	3	0	0	4	2	4	0	0	2
ENSG00000299897	3	8	9	4	2	0	20	13	7	2	9	16
ENSG00000236204	15	31	29	23	9	15	122	115	70	111	96	139
ENSG00000299899	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000299898	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000295127	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236208	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295121	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295120	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295123	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000295122	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294785	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000294839	0	0	0	0	0	2	3	0	0	0	0	0
ENSG00000219280	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257847	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224138	0	0	0	0	0	0	91	80	103	76	57	73
ENSG00000300056	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000200857	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000300057	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000273327	0	0	0	0	0	0	1	0	0	4	2	2
ENSG00000279864	0	0	0	0	0	0	2	1	1	1	1	2
ENSG00000254000	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303059	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000303058	4	0	0	6	3	7	42	24	20	29	16	26
ENSG00000236246	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000309701	0	0	0	0	0	1	42	29	18	22	6	15
ENSG00000309031	6	3	12	4	7	10	5	0	3	5	5	0
ENSG00000113048	2292	2449	2577	4693	4329	4682	4940	4401	4074	3351	3318	4650
ENSG00000309033	0	0	0	0	0	0	3	0	3	0	0	0
ENSG00000309032	5	0	0	0	0	0	0	0	0	0	0	2
ENSG00000303051	0	0	1	0	1	1	2	1	1	2	0	0
ENSG00000303050	0	0	0	0	0	0	1	0	2	0	0	0
ENSG00000303053	0	0	0	0	0	0	0	0	3	2	1	2
ENSG00000241794	0	0	0	2	0	4	3	0	8	2	0	6
ENSG00000303055	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303054	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000303057	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000117543	263	288	283	812	777	750	1248	998	978	895	812	1292
ENSG00000217707	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140299	1910	1903	2040	1435	1386	1547	7219	6489	6132	4347	4479	6667
ENSG00000123562	18504	17727	19561	13858	13524	14107	20401	16771	15883	11877	12761	17756
ENSG00000217702	5	4	0	0	2	2	14	11	7	14	5	12
ENSG00000252639	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000224988	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000224987	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224986	0	0	5	0	0	2	8	2	8	4	2	6
ENSG00000224985	324	216	270	73	128	109	156	81	95	113	90	127
ENSG00000224984	0	0	0	0	0	0	0	0	0	0	0	5
ENSG00000224982	52	39	36	61	79	65	200	154	128	84	64	113
ENSG00000234653	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218976	0	0	2	0	0	0	3	0	0	1	1	0
ENSG00000304887	0	0	0	0	0	0	2	4	2	0	1	1
ENSG00000213016	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213015	612	687	587	334	330	281	920	844	842	782	718	795
ENSG00000213014	0	0	0	0	0	0	0	2	0	0	0	7
ENSG00000304883	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000304882	0	0	0	0	3	1	2	3	0	2	3	3
ENSG00000304881	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308965	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308966	31	27	19	7	15	13	4	5	0	5	10	1
ENSG00000304889	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213018	5	3	2	1	5	1	9	8	5	8	4	12
ENSG00000151458	148	162	221	167	174	210	1852	1684	1497	1243	1212	1611
ENSG00000104998	1772	1740	1707	1146	1090	1049	939	812	687	676	595	904
ENSG00000298570	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235136	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288944	0	0	0	0	0	0	0	1	5	0	0	0
ENSG00000197056	291	237	290	159	148	182	1551	1456	1346	957	916	1413
ENSG00000197057	0	0	0	0	0	0	3	8	0	6	8	15
ENSG00000197054	11	12	6	9	5	13	60	48	39	6	53	85
ENSG00000270612	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197050	69	70	104	103	86	118	429	375	327	335	324	387
ENSG00000308961	0	0	4	0	3	0	0	2	0	0	0	0
ENSG00000211701	0	0	0	0	0	0	7	4	1	0	2	0
ENSG00000260937	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260934	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260932	0	0	0	0	0	1	6	2	0	0	5	7
ENSG00000233563	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260930	0	0	0	0	0	0	10	6	12	11	12	21
ENSG00000211706	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151640	302	233	285	260	227	254	208	213	172	146	144	140
ENSG00000201324	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243861	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260939	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235137	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232429	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000238120	17	17	15	4	0	0	7	2	10	4	2	4
ENSG00000261080	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238122	0	0	0	0	1	0	16	10	16	10	19	10
ENSG00000238123	3	4	1	3	4	2	12	10	7	3	6	25
ENSG00000294658	122	156	130	15	42	35	1	0	0	0	0	2
ENSG00000294659	0	0	0	0	0	0	0	2	5	0	11	6
ENSG00000203685	0	0	0	0	0	0	53	42	42	55	54	47
ENSG00000298767	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280376	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000294655	0	0	0	0	4	2	32	18	19	14	22	22
ENSG00000294656	0	0	0	0	1	0	0	9	0	2	0	2
ENSG00000294657	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280372	0	0	0	0	0	0	16	16	15	14	5	22
ENSG00000280373	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000294652	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308969	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182854	0	0	0	0	0	2	0	0	8	0	0	0
ENSG00000301141	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000305490	5	3	0	3	0	4	0	0	0	0	0	0
ENSG00000124772	111	175	146	14	31	17	225	196	157	128	75	116
ENSG00000238793	2	1	4	10	1	5	6	6	3	3	4	2
ENSG00000236242	0	0	0	0	7	0	9	9	14	0	12	9
ENSG00000182858	740	899	770	1078	998	980	992	797	718	633	604	812
ENSG00000302023	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123200	134	181	175	189	231	197	7886	6917	6014	5799	6493	7850
ENSG00000140839	6	0	0	2	0	0	99	79	87	58	52	87
ENSG00000169499	244	227	331	273	217	202	3408	2955	2617	2065	1834	2861
ENSG00000235243	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140835	0	0	4	2	0	0	283	256	272	158	137	179
ENSG00000169495	0	0	0	0	0	0	5	4	0	0	0	0
ENSG00000140830	1517	1477	1582	2167	1742	1942	1241	1135	1044	942	875	1116
ENSG00000235240	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000282206	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000169490	2051	2046	2218	2499	2479	2259	2283	2265	2159	1567	1428	2235
ENSG00000305596	0	0	0	0	0	0	12	5	0	0	8	4
ENSG00000305597	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308346	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308347	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308340	0	0	0	0	0	0	0	0	1	0	1	3
ENSG00000308341	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227988	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000308343	0	3	0	0	0	0	4	8	8	5	0	15
ENSG00000251235	0	2	0	3	4	5	2	0	2	3	0	3
ENSG00000235246	2	5	3	0	0	0	2	0	0	0	0	0
ENSG00000110536	2801	2917	2859	3829	3452	3524	1174	987	1050	732	766	1030
ENSG00000203356	1	3	2	0	2	8	3	6	7	1	3	8
ENSG00000308348	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251230	0	2	0	0	2	0	27	29	28	11	13	17
ENSG00000305598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227981	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266196	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266194	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266195	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266192	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266190	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225431	5	6	20	0	0	0	0	0	0	0	0	0
ENSG00000251778	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293212	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236240	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000242087	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000252498	0	0	0	0	0	0	9	8	3	3	8	9
ENSG00000271437	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235248	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252499	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000310002	0	0	0	0	0	0	12	4	2	1	2	7
ENSG00000233146	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289099	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293216	0	0	0	0	0	0	2	13	6	1	0	4
ENSG00000301142	0	0	0	0	0	0	0	0	0	0	0	0
