name,s_MiaFRFP_1,s_MiaFRFP_2,s_MiaFRFP_3,s_Part1Lag_1,s_Part1Lag_2,s_Part1Lag_3
ENSG00000230748,0,0,0,0,0,0
ENSG00000254154,2,2,0,1,1,0
ENSG00000162694,1047,1387,522,1366,891,439
ENSG00000238108,0,0,0,0,1,1
ENSG00000118197,1540,1483,468,701,683,308
ENSG00000135842,255,190,174,441,293,361
ENSG00000229258,3,0,0,0,0,1
ENSG00000287472,0,0,0,0,0,0
ENSG00000241318,41,51,13,26,125,13
ENSG00000228238,0,0,0,0,0,0
ENSG00000232393,40,33,8,36,36,35
ENSG00000184155,0,0,0,0,0,0
ENSG00000058085,28,32,3,162,459,4195
ENSG00000260088,75,24,65,7,20,36
ENSG00000116815,558,823,192,1094,575,152
ENSG00000232917,149,137,38,263,142,39
ENSG00000233057,6,9,3,184,82,87
ENSG00000143167,14,16,0,0,4,2
ENSG00000143184,0,0,0,0,0,9
ENSG00000224691,0,0,0,0,0,0
ENSG00000235101,2,0,0,8,2,1
ENSG00000228215,0,0,0,0,4,0
ENSG00000233626,0,0,6,0,0,0
ENSG00000143228,4312,4942,1668,1417,1087,318
ENSG00000235827,0,1,0,39,12,15
ENSG00000231714,0,0,2,0,1,0
ENSG00000143178,261,266,225,142,242,206
ENSG00000116833,11854,12944,5919,5951,5253,2753
ENSG00000227740,5,0,0,2,17,2
ENSG00000000457,1381,1446,753,509,628,266
ENSG00000285638,0,0,0,14,114,7
ENSG00000230987,15,12,10,13,14,12
ENSG00000232527,4,1,0,0,2,1
ENSG00000215833,2,5,1,6,8,7
ENSG00000228167,14,5,10,5,12,4
ENSG00000223344,0,0,0,0,5,2
ENSG00000150732,0,0,0,0,0,0
ENSG00000157064,72,74,20,255,926,548
ENSG00000288139,0,0,0,0,1,0
ENSG00000215808,0,0,42,118,285,56
ENSG00000059588,2800,3260,2446,2274,3439,1641
ENSG00000237379,2,7,7,5,2,6
ENSG00000122224,0,0,2,21,7,2
ENSG00000162782,0,0,0,0,0,0
ENSG00000238051,0,0,0,0,0,0
ENSG00000233196,1,0,0,0,0,0
ENSG00000229220,88,33,95,44,83,27
ENSG00000143653,12021,12404,4974,9362,7279,3411
ENSG00000227747,1,2,2,112,79,89
ENSG00000228081,0,0,0,7,1,6
ENSG00000228020,2,0,0,16,12,11
ENSG00000234975,2636,2432,1351,23852,14322,13522
ENSG00000162851,6589,7963,2901,3368,2744,1146
ENSG00000271427,9,6,3,1,4,1
ENSG00000143353,1464,1984,414,2563,1479,429
ENSG00000197965,22695,26169,13167,8362,10268,6164
ENSG00000143493,4995,5237,2660,2386,2433,925
ENSG00000230777,2,2,3,6,3,5
ENSG00000179397,50,33,26,126,122,24
ENSG00000224540,35,27,22,5,14,2
ENSG00000186197,1834,2330,1372,1738,1445,421
ENSG00000229067,3,0,1,3,4,3
ENSG00000227711,0,0,0,0,0,0
ENSG00000261182,0,0,0,0,0,0
ENSG00000228879,2,0,0,6,8,0
ENSG00000162670,0,2,0,53,559,280
ENSG00000225712,16,15,10,309,187,242
ENSG00000162761,0,0,0,0,1,0
ENSG00000143199,55,27,31,13,14,17
ENSG00000007908,0,0,0,0,0,0
ENSG00000092978,1302,1490,765,1067,1334,741
ENSG00000143499,3305,3144,1933,3771,2853,2016
ENSG00000188404,0,0,0,1,0,0
ENSG00000227735,0,0,0,32,24,18
ENSG00000228504,0,0,0,0,0,0
ENSG00000274702,0,0,0,0,0,0
ENSG00000226211,0,0,0,0,1,0
ENSG00000287205,0,0,0,0,0,0
ENSG00000203697,4,16,0,2,60,3
ENSG00000116574,1136,1447,814,1316,1320,902
ENSG00000287929,0,2,0,1,3,7
ENSG00000227940,0,0,0,0,0,0
ENSG00000143248,1756,2541,801,9556,999,11304
ENSG00000162814,58,141,2,93,103,63
ENSG00000225172,0,0,0,4,5,1
ENSG00000261642,0,0,0,0,0,0
ENSG00000228239,0,0,0,0,0,0
ENSG00000237283,0,0,0,0,7,5
ENSG00000116132,0,0,0,38,124,60
ENSG00000271475,0,0,0,0,0,0
ENSG00000231877,0,0,0,0,0,0
ENSG00000116679,4947,5731,1973,4204,3998,1553
ENSG00000228536,0,0,1,0,0,0
ENSG00000229242,0,0,0,0,2,0
ENSG00000228470,1,3,0,0,1,0
ENSG00000152092,0,0,2,0,0,1
ENSG00000234984,0,0,0,0,0,0
ENSG00000231648,0,0,0,0,8,0
ENSG00000229983,1,10,5,0,0,1
ENSG00000215149,2,4,7,10,15,6
ENSG00000225122,0,0,0,0,0,0
ENSG00000225920,8,14,6,5,8,14
ENSG00000143476,12440,16137,7441,3628,2191,873
ENSG00000057252,11733,14536,5932,7163,4982,1794
ENSG00000285718,0,0,0,0,2,0
ENSG00000234070,0,0,0,0,0,0
ENSG00000233620,0,0,0,0,0,0
ENSG00000237783,2,0,0,1,1,3
ENSG00000233018,1,0,0,7,5,0
ENSG00000224783,0,0,0,0,0,2
ENSG00000162852,4658,5705,2516,2034,1563,903
ENSG00000273004,9,2,0,2,0,16
ENSG00000268062,0,0,0,0,3,1
ENSG00000116962,75,71,8,185,67,89
ENSG00000288078,0,0,0,0,0,0
ENSG00000271399,0,0,0,0,0,0
ENSG00000229757,0,0,0,0,1,0
ENSG00000220749,22,27,19,50,44,51
ENSG00000181450,225,311,130,434,291,42
ENSG00000286285,0,0,2,146,10,4
ENSG00000225300,6,1,0,22,2,1
ENSG00000223842,13,0,16,10,4,0
ENSG00000228247,13,23,10,550,284,376
ENSG00000231424,3,0,0,0,1,0
ENSG00000143355,73,61,44,74,62,144
ENSG00000287177,0,0,0,0,16,2
ENSG00000237193,0,0,0,0,0,0
ENSG00000223490,0,2,3,7,0,0
ENSG00000121644,9862,11685,5682,4058,3827,1870
ENSG00000174502,74,0,2,0,5,0
ENSG00000224286,0,0,0,0,0,10
ENSG00000143195,0,0,0,9,22,3
ENSG00000162849,5,3,135,8,53,19
ENSG00000232824,0,0,0,0,0,0
ENSG00000273416,4,10,18,9,11,21
ENSG00000282111,0,0,0,0,8,0
ENSG00000233410,0,0,0,2,1,0
ENSG00000067533,1005,1292,589,809,709,312
ENSG00000228955,13,29,25,19,44,5
ENSG00000270443,0,0,0,5,1,1
ENSG00000224702,0,0,0,0,0,0
ENSG00000271811,0,0,0,0,15,14
ENSG00000224278,0,0,0,0,0,0
ENSG00000235492,0,0,0,2,2,0
ENSG00000287808,53,91,69,103,48,42
ENSG00000229840,1,1,2,16,6,5
ENSG00000226486,0,0,0,0,1,14
ENSG00000227687,0,0,0,0,0,0
ENSG00000231814,0,0,0,0,1,2
ENSG00000286210,0,0,0,0,0,0
ENSG00000287364,0,0,1,0,1,0
ENSG00000260698,0,11,1,0,17,0
ENSG00000277007,2,0,0,12,2,0
ENSG00000229016,0,0,0,0,0,0
ENSG00000152104,6377,6844,6241,2704,4466,2821
ENSG00000236975,0,0,0,8,2,10
ENSG00000286541,2,1,0,4,3,0
ENSG00000117650,9811,10803,4078,4070,2505,842
ENSG00000235021,0,0,0,7,12,0
ENSG00000203724,102,43,102,297,312,399
ENSG00000225006,0,0,0,0,0,0
ENSG00000287633,0,0,0,0,0,8
ENSG00000223375,0,0,0,2,0,0
ENSG00000230714,0,0,0,0,0,0
ENSG00000260855,13,48,13,19,22,0
ENSG00000236206,0,3,0,13,18,21
ENSG00000168118,3660,3726,2347,2861,2928,2024
ENSG00000173726,16864,20040,7205,14418,13125,4267
ENSG00000282852,1,0,0,0,0,0
ENSG00000152382,2412,2650,992,1192,1321,466
ENSG00000232100,0,0,0,0,0,0
ENSG00000230547,8,12,1,9,5,2
ENSG00000176754,0,0,0,0,12,0
ENSG00000227953,69,52,25,22,90,70
ENSG00000232215,0,0,0,0,0,0
ENSG00000135829,28208,34227,17239,9671,8799,4135
ENSG00000228289,0,0,0,0,0,0
ENSG00000134717,3281,4303,1095,3092,2067,510
ENSG00000232989,0,0,0,0,0,0
ENSG00000233537,0,0,0,0,0,0
ENSG00000116668,262,409,62,207,254,94
ENSG00000278180,0,0,0,0,0,0
ENSG00000232341,39,52,42,618,308,355
ENSG00000287676,5,8,3,8,15,2
ENSG00000236792,164,192,27,91,39,9
ENSG00000143207,6816,7069,3550,3553,3582,1790
ENSG00000270859,0,0,0,0,0,0
ENSG00000238224,0,0,0,0,0,0
ENSG00000286775,0,0,0,0,0,0
ENSG00000237492,0,0,0,0,0,0
ENSG00000230404,0,0,0,0,0,0
ENSG00000236230,1,0,0,1,13,0
ENSG00000026751,0,0,0,0,4,6
ENSG00000150681,1,0,0,4,7,4
ENSG00000116906,13357,16159,6508,6493,5785,2177
ENSG00000092969,26,71,30,48,22,123
ENSG00000157181,2331,2628,940,2037,1745,557
ENSG00000250762,24,22,8,10,18,6
ENSG00000236720,0,0,0,0,0,0
ENSG00000227421,0,0,0,0,0,0
ENSG00000227240,0,0,0,15,6,1
ENSG00000076258,97,73,13,212,183,82
ENSG00000286073,0,0,0,0,0,0
ENSG00000117697,3530,3410,1409,3979,2301,1201
ENSG00000235083,0,0,0,0,0,0
ENSG00000162669,2,2,10,23,101,8
ENSG00000225904,0,0,0,0,0,0
ENSG00000270920,0,0,0,0,0,0
ENSG00000143641,12552,11858,11234,5660,6323,5948
ENSG00000227630,78,35,0,205,167,24
ENSG00000228830,0,0,0,0,0,0
ENSG00000010932,8,16,11,40,21,10
ENSG00000282849,0,0,0,2,1,1
ENSG00000226640,0,0,0,0,0,0
ENSG00000010072,2165,2243,1170,1266,952,454
ENSG00000135766,7707,6035,9909,3038,3849,3321
ENSG00000279261,0,0,0,3,3,0
ENSG00000213051,52,52,39,96,109,71
ENSG00000238054,0,0,0,0,0,0
ENSG00000163534,0,0,0,0,0,0
ENSG00000168243,4277,3746,2891,686,683,1109
ENSG00000281453,0,0,0,0,0,0
ENSG00000237469,0,0,0,32,15,28
ENSG00000224939,81,40,21,72,146,42
ENSG00000227613,2,0,0,2,1,0
ENSG00000116183,0,0,0,0,1,3
ENSG00000232194,355,291,268,0,7,10
ENSG00000231612,0,0,0,0,0,0
ENSG00000271036,0,0,0,0,0,0
ENSG00000170382,89,164,81,238,366,499
ENSG00000226868,0,0,0,0,0,0
ENSG00000279401,0,0,1,0,0,0
ENSG00000272362,0,0,0,0,3,0
ENSG00000287450,7,3,1,4,12,15
ENSG00000237011,0,0,0,1,0,0
ENSG00000233583,0,0,0,0,2,0
ENSG00000066027,4850,5574,3654,2862,2297,1355
ENSG00000286263,0,0,0,1,263,22
ENSG00000227006,2,0,2,5,0,2
ENSG00000224525,0,0,0,0,0,0
ENSG00000173728,0,0,8,15,0,0
ENSG00000225811,0,0,0,0,7,0
ENSG00000273093,0,0,0,0,0,0
ENSG00000227818,1,0,0,0,0,0
ENSG00000135828,189,112,170,453,577,151
ENSG00000286398,0,0,0,4,2,3
ENSG00000185523,2,2,0,3,8,22
ENSG00000116711,10,0,0,212,74,56
ENSG00000226750,0,0,0,0,0,0
ENSG00000285665,149,168,72,15,35,8
ENSG00000231022,0,0,0,0,0,0
ENSG00000224436,0,0,0,0,0,0
ENSG00000228208,0,0,0,0,0,0
ENSG00000273384,27,24,6,1,6,4
ENSG00000238061,4,0,0,0,2,0
ENSG00000234915,0,0,0,0,0,0
ENSG00000227585,0,0,0,0,0,0
ENSG00000157060,0,0,0,0,4,0
ENSG00000237213,0,0,0,22,6,9
ENSG00000224260,0,0,0,0,0,0
ENSG00000213045,0,0,0,4,6,4
ENSG00000230063,2,0,0,0,4,2
ENSG00000235467,0,0,0,8,2,7
ENSG00000123684,9183,11629,4688,4539,3371,1720
ENSG00000228044,63,110,40,592,525,144
ENSG00000225338,138,104,48,326,248,266
ENSG00000224407,0,0,0,0,0,0
ENSG00000232463,1,0,0,0,1,1
ENSG00000237457,0,0,0,3,33,3
ENSG00000225171,11,13,6,7,2,3
ENSG00000235386,0,0,0,0,1,2
ENSG00000123836,702,996,646,180,340,133
ENSG00000213690,0,0,0,0,0,0
ENSG00000229832,0,3,0,4,8,0
ENSG00000225233,0,0,0,5,0,0
ENSG00000237514,2,3,1,80,42,13
ENSG00000287856,0,0,0,2,2,2
ENSG00000203705,2894,2574,1044,1503,1265,410
ENSG00000224040,52,54,30,52,37,35
ENSG00000228686,6,10,5,1,0,0
ENSG00000279838,4,2,0,14,26,1
ENSG00000174175,0,0,0,0,0,1
ENSG00000236401,0,0,0,0,0,0
ENSG00000241475,31,35,28,178,236,77
ENSG00000215800,0,0,0,1,0,0
ENSG00000286421,0,0,0,0,0,0
ENSG00000270936,0,0,0,0,0,0
ENSG00000008118,0,0,0,2,0,0
ENSG00000171161,5114,4515,5595,1857,2134,1604
ENSG00000241505,0,0,0,0,0,0
ENSG00000282097,9,5,28,27,23,3
ENSG00000261453,0,0,0,0,0,0
ENSG00000231020,0,0,0,0,0,0
ENSG00000270818,0,0,0,0,0,0
ENSG00000196878,1227,1219,1637,19,124,177
ENSG00000225561,0,0,0,0,0,0
ENSG00000074964,3409,3048,3730,791,649,498
ENSG00000223847,2,0,0,0,2,0
ENSG00000277704,0,0,0,0,0,0
ENSG00000259815,0,0,0,0,0,0
ENSG00000240963,0,0,0,0,1,0
ENSG00000226570,0,0,0,0,8,0
ENSG00000198929,2817,2575,4163,417,244,1188
ENSG00000230628,12,14,13,23,94,14
ENSG00000227579,0,0,0,0,0,0
ENSG00000174606,5896,7207,3206,2769,1939,996
ENSG00000121446,0,0,2,0,0,0
ENSG00000236905,12,2,8,8,6,7
ENSG00000233304,0,0,2,0,0,0
ENSG00000227887,3,2,0,1,2,2
ENSG00000116903,886,1590,778,366,366,110
ENSG00000226196,0,0,0,1,0,2
ENSG00000287354,0,0,0,4,0,0
ENSG00000233827,3,0,11,17,9,11
ENSG00000198797,0,0,0,0,0,0
ENSG00000151414,6082,11093,2032,3972,2235,761
ENSG00000177614,211,161,79,27,432,51
ENSG00000235182,0,0,0,0,0,0
ENSG00000287157,0,0,0,2,0,0
ENSG00000233920,0,2,0,0,0,1
ENSG00000225755,2,0,0,8,2,1
ENSG00000197472,0,0,0,4,1,0
ENSG00000230184,1,1,0,2,9,0
ENSG00000232436,0,0,0,0,0,0
ENSG00000231718,0,5,21,2,24,4
ENSG00000136643,3745,5046,1572,2534,2293,697
ENSG00000232537,0,0,0,0,1,0
ENSG00000236317,1,1,1,2,0,0
ENSG00000176855,1672,1370,987,2359,1413,1167
ENSG00000227728,0,0,0,0,0,0
ENSG00000225401,3,10,0,1,10,1
ENSG00000228190,0,0,1,1,18,4
ENSG00000135747,0,0,0,0,0,0
ENSG00000227237,3,1,0,4,0,3
ENSG00000069248,12739,15602,6847,3487,3923,1596
ENSG00000232812,0,0,0,0,1,0
ENSG00000242042,0,0,0,0,0,0
ENSG00000234464,0,0,0,0,8,0
ENSG00000253148,0,0,0,0,0,0
ENSG00000227751,0,0,0,0,0,0
ENSG00000090104,0,0,3,1585,633,190
ENSG00000285280,1,5,0,32,13,13
ENSG00000232892,36,23,11,4,4,19
ENSG00000236950,0,0,0,0,0,0
ENSG00000236468,0,2,0,436,280,230
ENSG00000185220,616,591,280,218,253,197
ENSG00000230813,0,0,0,0,1,0
ENSG00000236101,0,0,0,1,0,0
ENSG00000162769,3345,4151,2047,1680,1424,860
ENSG00000278684,0,0,0,0,0,0
ENSG00000236775,0,0,0,0,0,0
ENSG00000042781,0,0,0,0,1,0
ENSG00000234754,1,0,0,0,0,0
ENSG00000233084,6,8,4,0,3,4
ENSG00000227815,0,0,0,0,3,0
ENSG00000287046,0,0,0,0,0,0
ENSG00000228863,1,0,0,58,39,26
ENSG00000228646,0,0,0,0,0,0
ENSG00000229112,0,0,0,0,0,0
ENSG00000233332,0,0,0,0,3,0
ENSG00000231984,0,0,0,0,2,0
ENSG00000226876,0,0,0,1,2,0
ENSG00000277462,400,557,113,461,369,68
ENSG00000035687,4439,5375,2151,3575,2055,969
ENSG00000180287,0,0,0,0,1,0
ENSG00000226693,0,0,0,0,0,0
ENSG00000231272,0,0,0,0,0,0
ENSG00000223828,1,0,1,27,25,26
ENSG00000230124,6137,5120,3885,2663,3184,2436
ENSG00000226723,44,36,15,47,33,12
ENSG00000272672,4,7,13,0,5,0
ENSG00000235096,0,0,0,0,7,6
ENSG00000007341,854,807,360,854,702,341
ENSG00000236069,0,0,0,0,0,0
ENSG00000236244,0,0,0,0,0,0
ENSG00000272865,0,0,0,0,0,0
ENSG00000143324,9750,11761,4627,3547,3552,1383
ENSG00000229871,0,0,0,0,0,0
ENSG00000225222,1,1,0,2,17,0
ENSG00000118193,7128,10481,3886,1162,928,466
ENSG00000198842,0,0,0,1,0,1
ENSG00000286619,600,594,341,98,237,106
ENSG00000198756,132,258,2,162,580,149
ENSG00000271558,0,0,0,0,0,0
ENSG00000227554,0,0,0,0,0,0
ENSG00000178596,21,26,43,369,204,232
ENSG00000054282,4190,3952,2347,1996,1504,941
ENSG00000183780,46,10,79,8,63,100
ENSG00000229663,2,7,1,4,2,0
ENSG00000162702,6173,7612,4093,2658,2343,1217
ENSG00000228530,0,0,0,0,0,0
ENSG00000235060,18,17,16,54,21,22
ENSG00000143194,0,0,2,0,0,0
ENSG00000054267,4442,4808,3060,4001,5031,2026
ENSG00000287921,0,0,0,0,0,0
ENSG00000177800,0,4,0,4,0,0
ENSG00000232166,0,0,0,2,2,1
ENSG00000175137,1278,1092,1066,522,1052,789
ENSG00000134245,701,581,230,38,31,88
ENSG00000228175,540,373,332,88,132,86
ENSG00000187889,0,3,0,0,0,0
ENSG00000097046,1863,2427,736,1145,767,156
ENSG00000282718,0,0,0,0,1,0
ENSG00000231378,1,0,0,0,17,0
ENSG00000235605,36,26,37,218,134,149
ENSG00000224857,0,0,0,0,0,0
ENSG00000273367,0,13,0,3,7,0
ENSG00000231605,113,73,17,0,1,0
ENSG00000236358,0,0,0,0,0,0
ENSG00000203737,0,0,0,0,0,2
ENSG00000215873,17,20,9,47,24,39
ENSG00000185420,3817,3705,1891,1907,2004,1435
ENSG00000272175,2,0,0,0,2,0
ENSG00000213070,54,37,31,49,25,5
ENSG00000282265,0,0,0,0,0,0
ENSG00000229747,0,0,0,0,7,3
ENSG00000233985,0,1,0,0,0,0
ENSG00000236719,0,0,0,0,0,0
ENSG00000136636,10319,12485,6999,6479,4802,2062
ENSG00000225486,132,119,46,325,116,106
ENSG00000227043,0,0,0,0,3,0
ENSG00000163874,661,610,692,937,1209,1038
ENSG00000286109,0,0,0,0,0,0
ENSG00000213068,0,0,14,3,4,1
ENSG00000054392,223,152,111,634,629,536
ENSG00000188739,61,64,24,81,131,54
ENSG00000286666,0,0,0,0,0,0
ENSG00000273198,0,0,0,0,0,0
ENSG00000203730,0,0,0,0,0,0
ENSG00000225719,0,0,0,0,0,0
ENSG00000273483,1,0,0,0,0,0
ENSG00000203729,0,0,0,0,0,0
ENSG00000232809,0,0,0,35,20,28
ENSG00000285981,0,2,0,0,39,0
ENSG00000261729,0,0,0,0,0,1
ENSG00000215796,3,3,5,15,6,5
ENSG00000233047,0,0,0,0,0,0
ENSG00000143341,14,0,0,20,58,26
ENSG00000228309,0,0,0,0,0,1
ENSG00000229739,0,10,3,4,34,12
ENSG00000116703,0,0,0,0,1,0
ENSG00000278757,0,0,0,0,0,0
ENSG00000264341,0,0,0,0,0,0
ENSG00000264101,0,0,0,0,0,0
ENSG00000252404,0,0,0,0,0,0
ENSG00000243267,0,0,0,0,3,0
ENSG00000252151,0,0,0,0,0,0
ENSG00000252969,0,0,0,0,0,0
ENSG00000252956,0,0,0,0,0,0
ENSG00000265606,0,0,5,0,0,0
ENSG00000284357,0,0,0,0,0,0
ENSG00000207237,0,0,0,0,0,0
ENSG00000252691,0,0,0,0,0,0
ENSG00000253005,0,0,0,0,0,0
ENSG00000207941,0,0,0,0,0,0
ENSG00000199963,0,0,0,0,0,0
ENSG00000264698,0,0,0,0,0,0
ENSG00000207328,0,0,0,0,0,0
ENSG00000207466,0,0,0,0,0,0
ENSG00000252368,0,0,0,0,0,0
ENSG00000206779,0,0,0,0,0,0
ENSG00000200796,0,0,0,0,0,0
ENSG00000252190,0,0,0,0,0,0
ENSG00000283724,0,0,0,0,0,0
ENSG00000284410,0,0,0,0,0,0
ENSG00000252018,0,0,1,0,0,1
ENSG00000206627,0,1,0,0,0,0
ENSG00000283414,0,0,0,0,1,0
ENSG00000207508,0,1,1,1,0,0
ENSG00000200171,0,0,0,0,0,0
ENSG00000207194,0,0,0,1,3,0
ENSG00000283477,0,0,0,0,0,0
ENSG00000263675,3,2,1,0,0,0
ENSG00000200174,0,0,0,0,0,0
ENSG00000238653,0,0,0,0,0,0
ENSG00000212624,0,0,0,0,0,0
ENSG00000200575,0,0,0,0,1,0
ENSG00000212360,0,0,0,0,1,0
ENSG00000242860,0,0,0,0,3,0
ENSG00000263908,0,0,0,0,0,0
ENSG00000283690,0,0,0,0,0,0
ENSG00000251825,0,0,1,0,0,0
ENSG00000201153,0,0,0,0,0,0
ENSG00000222624,0,0,0,0,0,0
ENSG00000223152,0,0,0,0,0,0
ENSG00000212308,0,0,0,0,0,0
ENSG00000276081,0,0,0,0,0,0
ENSG00000239640,0,0,0,0,0,0
ENSG00000252338,0,0,0,0,0,0
ENSG00000239319,0,0,0,0,0,0
ENSG00000251767,0,0,0,2,0,0
ENSG00000202263,0,0,0,0,0,0
ENSG00000199318,0,0,0,0,0,0
ENSG00000199666,0,0,0,0,0,0
ENSG00000200601,0,0,0,0,0,0
ENSG00000242482,0,0,0,0,0,0
ENSG00000201620,0,0,0,0,0,0
ENSG00000206817,0,0,0,0,0,0
ENSG00000284247,0,0,0,0,0,0
ENSG00000264963,0,0,0,0,0,0
ENSG00000264271,0,0,0,0,1,0
ENSG00000239504,0,0,0,0,0,0
ENSG00000284202,0,0,0,0,0,0
ENSG00000251720,4,2,3,0,2,0
ENSG00000274321,0,0,0,0,0,0
ENSG00000198974,0,0,1,0,0,0
ENSG00000212248,0,0,0,0,0,0
ENSG00000207962,0,0,0,0,0,0
ENSG00000276884,0,0,0,0,0,0
ENSG00000207234,2,0,0,9,3,1
ENSG00000202259,0,3,0,4,0,0
ENSG00000212459,0,0,0,0,0,0
ENSG00000278287,0,0,0,0,0,0
ENSG00000277565,0,0,0,0,0,0
ENSG00000263526,0,0,0,0,2,0
ENSG00000211575,16,12,2,16,6,34
ENSG00000275823,0,0,0,0,0,0
ENSG00000277689,0,0,0,0,0,0
ENSG00000274199,0,0,0,0,0,0
ENSG00000202254,0,0,0,0,0,0
ENSG00000244256,11,18,7,8,6,0
ENSG00000201491,0,0,0,0,0,0
ENSG00000275455,0,0,0,0,0,0
ENSG00000272051,0,0,0,0,0,0
ENSG00000200800,0,0,0,0,0,0
ENSG00000252530,0,0,0,0,0,0
ENSG00000200536,0,0,0,0,0,0
ENSG00000211543,0,0,0,0,0,0
ENSG00000252797,1,0,7,0,0,0
ENSG00000212266,0,0,0,0,0,0
ENSG00000222209,0,0,0,0,0,0
ENSG00000277141,0,0,0,0,0,0
ENSG00000215930,0,0,0,0,0,0
ENSG00000238761,0,0,0,0,0,0
ENSG00000206679,0,0,0,0,2,1
ENSG00000264419,0,0,0,0,0,0
ENSG00000222069,0,0,0,0,0,0
ENSG00000252005,0,0,0,0,0,0
ENSG00000252510,0,0,0,0,0,0
ENSG00000252830,0,0,0,0,0,0
ENSG00000283296,0,1,0,0,0,0
ENSG00000252717,0,0,0,0,0,0
ENSG00000194297,0,0,0,0,0,0
ENSG00000277313,0,0,0,0,0,0
ENSG00000207472,0,0,0,0,0,0
ENSG00000206880,0,0,0,0,0,1
ENSG00000199849,0,0,0,0,0,0
ENSG00000252407,0,0,0,0,0,0
ENSG00000212538,0,0,0,0,0,0
ENSG00000251813,0,0,0,0,0,0
ENSG00000207108,0,0,0,0,0,0
ENSG00000202491,0,0,0,0,0,0
ENSG00000201596,0,0,0,0,0,0
ENSG00000276839,0,0,1,0,0,0
ENSG00000207974,0,0,0,0,0,0
ENSG00000273629,0,0,0,0,0,0
ENSG00000201493,0,0,0,0,0,0
ENSG00000200139,0,0,0,0,0,0
ENSG00000283575,0,0,0,1,0,0
ENSG00000253025,0,0,0,0,0,1
ENSG00000201544,3,1,3,3,0,0
ENSG00000202498,0,0,0,0,0,0
ENSG00000221545,0,0,0,0,0,0
ENSG00000252906,0,2,0,3,25,1
ENSG00000206692,0,0,0,0,0,0
ENSG00000202329,0,0,0,0,9,0
ENSG00000242794,0,0,0,0,0,0
ENSG00000212144,0,0,0,0,0,0
ENSG00000283340,0,0,0,0,0,0
ENSG00000252860,0,1,0,1,1,0
ENSG00000263390,0,0,0,0,0,0
ENSG00000207181,12,3,4,7,14,15
ENSG00000264377,0,0,0,0,0,0
ENSG00000207149,0,0,0,0,0,0
ENSG00000284485,0,0,0,0,3,0
ENSG00000201638,0,0,0,0,0,0
ENSG00000239494,0,0,0,2,0,0
ENSG00000252371,0,0,0,0,0,0
ENSG00000199442,0,0,0,0,0,0
ENSG00000239690,0,0,0,0,20,6
ENSG00000202184,1,0,0,1,0,1
ENSG00000241395,0,0,0,0,0,0
ENSG00000200982,0,0,0,0,0,0
ENSG00000222407,0,0,0,0,0,0
ENSG00000265435,0,0,0,0,0,0
ENSG00000200495,0,0,0,0,0,0
ENSG00000202609,0,0,0,0,0,0
ENSG00000252553,0,0,0,0,0,0
ENSG00000222240,0,0,0,0,0,0
ENSG00000212187,0,0,0,0,0,0
ENSG00000200036,0,0,0,0,0,0
ENSG00000201421,0,0,0,0,0,0
ENSG00000212610,0,0,0,0,0,0
ENSG00000200327,0,0,0,0,0,0
ENSG00000206905,0,0,0,0,0,0
ENSG00000200972,0,0,0,0,0,1
ENSG00000252011,0,0,0,0,0,0
ENSG00000207326,0,0,0,0,0,0
ENSG00000212205,0,0,0,1,0,0
ENSG00000264358,0,0,0,0,1,0
ENSG00000206640,0,0,0,0,0,0
ENSG00000212527,0,0,0,0,0,0
ENSG00000252879,2,0,0,1,0,0
ENSG00000252612,0,0,0,0,0,0
ENSG00000202264,0,0,0,0,0,0
ENSG00000285609,0,0,0,0,0,0
ENSG00000252084,0,0,0,0,0,0
ENSG00000200085,0,0,0,0,0,0
ENSG00000264500,1,0,2,0,1,1
ENSG00000202025,0,0,0,0,0,0
ENSG00000225545,0,0,0,0,0,0
ENSG00000206990,0,0,0,0,0,0
ENSG00000230175,1,0,1,2,6,0
ENSG00000225272,0,1,1,0,0,0
ENSG00000273365,4,0,0,0,8,0
ENSG00000224358,141,118,89,96,83,54
ENSG00000230659,5,0,0,0,3,5
ENSG00000162545,966,1065,821,513,661,699
ENSG00000090432,6746,6031,6385,2470,2831,2298
ENSG00000215520,0,0,0,80,44,18
ENSG00000183114,10,4,0,0,0,0
ENSG00000158825,82,40,75,30,111,4
ENSG00000158828,3827,3153,3404,1768,2196,2075
ENSG00000284005,0,0,0,0,0,0
ENSG00000117242,81,107,40,37,69,28
ENSG00000234473,2,0,2,6,6,1
ENSG00000238754,5,8,2,6,8,0
ENSG00000221680,0,1,0,0,0,0
ENSG00000162630,2,16,2,877,156,6
ENSG00000276735,0,0,0,0,0,1
ENSG00000232077,0,0,0,0,0,2
ENSG00000229639,0,0,0,0,0,0
ENSG00000287453,0,0,0,0,0,0
ENSG00000270615,0,0,0,0,0,0
ENSG00000287283,0,0,0,0,0,0
ENSG00000240692,0,0,0,0,0,0
ENSG00000237919,0,0,0,0,0,0
ENSG00000066557,1978,3068,517,3111,1074,141
ENSG00000244389,2,0,10,2,2,0
ENSG00000228988,3,2,0,0,7,8
ENSG00000118454,2968,3662,1916,2395,1870,1020
ENSG00000226088,0,6,5,0,2,0
ENSG00000116761,1134,1345,679,894,453,308
ENSG00000278636,0,0,0,0,0,0
ENSG00000271992,16,11,3,1,13,6
ENSG00000233020,42,37,13,85,67,20
ENSG00000237033,2,0,2,2,0,0
