ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa04820,Cytoskeleton in muscle cells,132,-0.3346154678301274,-1.3020451979526777,0.05603985056039851,0.1312993790869897,0.08210079006539185,3433,"tags=41%, list=26%, signal=31%",SUN2/NID2/FBLN1/ANKRD23/ENO2/COL4A5/DSC2/THBS1/VCL/PDLIM1/ZYX/MYL5/COL5A3/NEBL/MYH11/ITGA10/SUN1/DSG2/FHL1/FHL3/ITGA3/DIAPH2/ATP1A3/ACTG1/LAMA2/TPM1/OBSCN/FMNL1/MYH15/ITGA6/COL4A2/COL6A2/CAPZA1/THBS3/ITGB4/PDLIM7/SPTBN5/ENO3/MYOZ3/LMOD1/TLN2/COL9A2/PDLIM2/SSPN/ITGA2/ITGA5/COL27A1/TRIM63/ATP1A1/ITGB3/ITGAV/PDLIM4/AMPD3/ITGA1
hsa05100,Bacterial invasion of epithelial cells,61,-0.3933319382505021,-1.357341602335961,0.059322033898305086,0.13800612052730696,0.08629447913569237,3482,"tags=44%, list=26%, signal=33%",WASL/CLTC/CTNNB1/RHOG/MET/VCL/ARPC1A/WASF1/ILK/ARPC2/ARPC5/CAV1/ACTR3/PIK3R1/ACTR2/CD2AP/PIK3CB/ACTG1/PIK3CD/PXN/SHC1/SEPTIN8/ARPC1B/SHC2/CDC42/PIK3CA/ITGA5
hsa04978,Mineral absorption,35,-0.4550517761958167,-1.4316479215016906,0.060561299852289516,0.1399174858656344,0.08748964552163785,3224,"tags=51%, list=24%, signal=39%",ATP7A/STEAP1/FTL/ATOX1/SLC39A4/SLC26A6/SLC31A1/ATP1A3/STEAP2/SLC11A2/TRPM7/ATP2B1/CLCN2/MT1A/ATP1A1/TRPV6/ATP2B4/SLC26A9
hsa00980,Metabolism of xenobiotics by cytochrome P450,24,-0.4991948491835712,-1.4593543886362499,0.06190476190476191,0.14204174820613177,0.08881793524908163,1940,"tags=46%, list=14%, signal=39%",GSTK1/MGST2/HSD11B1L/GSTT2/GSTO1/GSTM4/CBR3/GSTT2B/DHDH/CYP2S1/HSD11B1
hsa05216,Thyroid cancer,34,-0.44843055650799146,-1.4010196260763819,0.06325301204819277,0.14414802065404475,0.09013497599420237,3251,"tags=41%, list=24%, signal=31%",CTNNB1/BAK1/MAP2K2/TPR/DDB2/RET/KRAS/CCND1/TCF7/PAX8/POLK/CDKN1A/MAP2K1/NTRK1
hsa03082,ATP-dependent chromatin remodeling,91,0.30068348863997013,1.2736242613816056,0.06469872072608053,0.14644642867052013,0.09157215806891912,4155,"tags=41%, list=31%, signal=28%",HDAC1/SMARCE1/BCL7B/BICRA/GATAD2A/BRD9/H2AJ/MCRS1/BCL7A/MACROH2A2/RUVBL2/MRGBP/HDAC2/ACTR5/H2AC13/SMARCC1/H2AC20/RUVBL1/SMARCB1/VPS72/INO80B/H2AC17/MTA1/POLE3/H2AC11/ACTB/ACTL6A/H2AX/H2AZ1/YEATS4/KAT5/YY1/INO80E/BAZ1B/INO80/MACROH2A1/CHRAC1
hsa04970,Salivary secretion,44,-0.44823951538687845,-1.4539478524218539,0.06670290327056322,0.14996961473583006,0.09377518721894795,2542,"tags=36%, list=19%, signal=30%",PRKACB/MUC5AC/PLCB3/KCNN4/CST4/ATP1A3/KCNMA1/ATP2B1/BST1/ITPR3/ATP1A1/TRPV6/ATP2B4/ADCY5/CST2/CST1
hsa04930,Type II diabetes mellitus,32,-0.4546416344837374,-1.409167812361616,0.07033639143730887,0.15708460754332315,0.09822415365631205,2929,"tags=34%, list=22%, signal=27%",PRKCD/PDX1/CACNA1G/PIK3R1/HK1/SOCS2/PIK3CB/PIK3CD/PIK3CA/SOCS1/TNF
hsa05203,Viral carcinogenesis,157,-0.3174264386726975,-1.2632602401837087,0.07099143206854346,0.15749754796663615,0.09848236306476228,3177,"tags=31%, list=24%, signal=24%",CCND2/GSN/UBR4/BAK1/HDAC7/CCND3/BAD/SKP2/NFKB1/RB1/HDAC10/ACTN1/PRKACB/EP300/PIK3R1/HLA-A/H2BC12/JAK1/NFKB2/HLA-E/PIK3CB/KRAS/PIK3CD/PXN/CCNE2/NFKBIA/KAT2B/LYN/CDKN1B/RASA2/HLA-C/GTF2A1/IRF9/JAK3/CASP3/EIF2AK2/CCND1/HLA-F/RBPJ/STAT5A/CDC42/TRAF1/PIK3CA/MDM2/HLA-B/CDKN1A/C3/IL6ST/CREB3L3
hsa04974,Protein digestion and absorption,46,-0.41036244537467287,-1.3549630009283349,0.07225433526011561,0.15924475205354427,0.09957488030999313,753,"tags=37%, list=6%, signal=35%",COL5A3/CTRL/PRSS3/SLC36A1/SLC7A7/KCNN4/ATP1A3/COL4A2/COL6A2/COL9A2/COL17A1/COL27A1/ATP1A1/SLC15A1/PRSS1/PRSS2/CPA2
hsa04973,Carbohydrate digestion and absorption,20,-0.5413105464919848,-1.5264646108354025,0.0759023563764914,0.16619143389623936,0.1039186028133594,2318,"tags=50%, list=17%, signal=41%",PLCB4/PIK3R1/PLCB3/HK1/PIK3CB/AKT3/ATP1A3/PIK3CD/PIK3CA/ATP1A1
hsa04530,Tight junction,131,-0.3238954815560113,-1.2617125890291065,0.07920792079207921,0.17230294458017228,0.10774009731800248,3344,"tags=33%, list=25%, signal=25%",MPDZ/DLG2/CLDN12/CLDN6/JAM3/RAPGEF6/ARPC1A/MYL12B/TUBAL3/TJP1/LLGL1/ARPC2/ARPC5/MICALL2/ACTN1/PRKACB/OCLN/MYH11/ACTR3/RAPGEF2/CGN/BVES/PARD6B/TJP3/ACTR2/PPP2R1B/ACTG1/MSN/CLDN14/ROCK1/AMOTL2/VASP/MYL12A/ARPC1B/TJP2/SYNPO/MAP3K1/CCND1/NEDD4/CDC42/EPB41L4B/RAB8B/CLDN18
hsa04216,Ferroptosis,32,-0.446415485242294,-1.3836707530263264,0.08409785932721713,0.18059476201678035,0.11292492581724839,4676,"tags=50%, list=35%, signal=33%",GSS/ATG5/FTH1/VDAC3/ACSL3/HMOX1/GCLM/SLC39A14/ACSL1/ATG7/FTL/SLC7A11/SAT1/SLC11A2/ACSL4/ACSL5
hsa04071,Sphingolipid signaling pathway,97,-0.3448433699184997,-1.2896251277624853,0.08397932816537468,0.18059476201678035,0.11292492581724839,4057,"tags=40%, list=30%, signal=28%",MAPK8/PPP2R3C/GNA12/S1PR5/SGMS1/SGMS2/TNFRSF1A/S1PR2/PRKCG/PPP2R5A/PLCB4/PLD1/MAP2K2/NFKB1/BID/SPHK1/SMPD2/CERS4/MAPK13/PLD2/PIK3R1/PLCB3/FCER1G/PPP2R5E/SMPD1/PPP2R1B/PIK3CB/GNA13/ASAH1/AKT3/KRAS/ROCK1/PIK3CD/ACER2/SGPP2/PIK3CA/MAP2K1/TNF/RAC2
hsa05219,Bladder cancer,33,-0.44033514457061984,-1.3643848746775902,0.0856269113149847,0.1827071037612731,0.11424576166062325,1666,"tags=27%, list=12%, signal=24%",KRAS/TYMP/CCND1/CXCL8/MDM2/CDKN1A/MAP2K1/MMP1/MMP9
hsa01250,Biosynthesis of nucleotide sugars,32,-0.44298978635806496,-1.3730527536255888,0.0871559633027523,0.18363048871963536,0.11482314927009407,3241,"tags=41%, list=24%, signal=31%",FCSK/UAP1L1/FPGT/GPI/UGP2/HK1/UAP1/GFPT1/PGM3/GALT/GFPT2/UXS1/MIOX
hsa04927,Cortisol synthesis and secretion,36,-0.4302253435282578,-1.3533757310804955,0.08682634730538923,0.18363048871963536,0.11482314927009407,2542,"tags=25%, list=19%, signal=20%",PRKACB/NCEH1/CACNA1G/PLCB3/CACNA1H/SCARB1/ITPR3/ADCY5/CREB3L3
hsa05218,Melanoma,49,-0.398269993189669,-1.3346003108339666,0.09272467902995721,0.1941422967189729,0.12139612583527294,3683,"tags=45%, list=27%, signal=33%",PDGFRB/PDGFB/E2F3/MET/BAK1/BAD/MAP2K2/RB1/PIK3R1/DDB2/PDGFA/PIK3CB/AKT3/KRAS/PIK3CD/CCND1/PIK3CA/FGF18/MDM2/POLK/CDKN1A/MAP2K1
hsa04975,Fat digestion and absorption,17,0.478291751472821,1.4168760454049156,0.0945273631840796,0.19668737060041408,0.12298754673835792,871,"tags=24%, list=6%, signal=22%",ACAT1/CEL/PLA2G12A/NPC1L1
hsa00650,Butanoate metabolism,16,0.4873701359194725,1.42409724855945,0.09615384615384616,0.1988366571699905,0.1243314839806068,3427,"tags=44%, list=26%, signal=33%",ACAT1/OXCT2/HADH/BDH1/ALDH5A1/ECHS1/L2HGDH
hsa05207,Chemical carcinogenesis - receptor activation,122,-0.31890798561859957,-1.225264403376769,0.09937106918238994,0.2042288845159548,0.12770321451272587,3003,"tags=28%, list=22%, signal=22%",SOS2/CCND3/CHRNA3/BAD/MAP2K2/NFKB1/RB1/PRKACB/PIK3R1/SOS1/PAQR5/RPS6KA3/MGST2/PIK3CB/AKT3/KRAS/EPHX2/GSTT2/GSTO1/PIK3CD/GSTM4/GSTT2B/NOTCH2/KPNA4/CCND1/IKBKE/STAT5A/PIK3CA/FGF18/JAK2/MAP2K1/DLL1/ADCY5/CREB3L3
hsa04120,Ubiquitin mediated proteolysis,126,-0.3170989674958735,-1.2241837387528371,0.10050251256281408,0.20529476651550435,0.1283697047496791,2144,"tags=18%, list=16%, signal=15%",DDB2/ANAPC13/HUWE1/CUL4B/CUL2/UBA6/HERC3/CUL1/BIRC7/PML/BIRC2/MAP3K1/SMURF2/WWP1/CUL5/NEDD4/MDM2/UBE2D3/SOCS1/CDC26/UBE2L6/BIRC3/UBA7
hsa00982,Drug metabolism - cytochrome P450,14,-0.5448336123399501,-1.379061176894781,0.10463121783876501,0.2124330786423411,0.13283325263103185,2427,"tags=43%, list=18%, signal=35%",GSTK1/MGST2/GSTT2/GSTO1/GSTM4/GSTT2B
hsa04750,Inflammatory mediator regulation of TRP channels,59,-0.37172901584714385,-1.2803326371185713,0.10970464135021098,0.22139189670072695,0.1384351530037539,3495,"tags=36%, list=26%, signal=26%",PRKCG/JMJD7-PLA2G4B/PTGER2/PLA2G4B/PLCB4/PRKCD/PRKACB/MAPK13/PIK3R1/PLCB3/BDKRB1/PIK3CB/PIK3CD/IL1RAP/ASIC1/TRPV2/ITPR3/PIK3CA/ADCY5/NTRK1/IL1B
hsa04022,cGMP-PKG signaling pathway,103,-0.3301119650292288,-1.2419484053018663,0.11325611325611326,0.2271904068311254,0.14206092995881842,1797,"tags=18%, list=13%, signal=16%",GNA13/AKT3/ATP1A3/ROCK1/VASP/KCNMA1/ATP2B1/VDAC1/ATP2A3/NPR1/ITPR3/MYLK/PPP3CA/ATP1A1/PIK3R5/ATP2B4/MAP2K1/ADCY5/CREB3L3
hsa01521,EGFR tyrosine kinase inhibitor resistance,63,-0.36644753118676693,-1.272304461738052,0.11640953716690042,0.2321261604220931,0.14514722992614779,3985,"tags=46%, list=30%, signal=33%",RPS6KB1/GRB2/IL6R/EIF4EBP1/PDGFRB/FOXO3/PDGFB/PRKCG/EIF4E2/MET/SOS2/BAD/MAP2K2/PIK3R1/KDR/SOS1/JAK1/PDGFA/AXL/PIK3CB/AKT3/KRAS/PIK3CD/SHC1/NRG2/SHC2/PIK3CA/JAK2/MAP2K1
hsa04660,T cell receptor signaling pathway,86,-0.34442032059189603,-1.2624454116199904,0.12,0.23786982248520708,0.14873871068203054,2469,"tags=28%, list=18%, signal=23%",MALT1/MAPK13/CHUK/PIK3R1/SOS1/PAK6/LCK/MAP3K7/PPP2R5E/PPP2R1B/PIK3CB/AKT3/KRAS/PIK3CD/NFKBIA/LCP2/NFKBIE/CDC42/PIK3CA/PPP3CA/MAP3K8/MAP2K1/TNF/CSF2
hsa04980,Cobalamin transport and metabolism,14,0.48917434674891747,1.3708258027116036,0.12171837708830549,0.2398568019093079,0.14998115814596158,1052,"tags=29%, list=8%, signal=26%",TCN1/MMAB/MMACHC/ZNF76
hsa04742,Taste transduction,22,-0.4633018491791352,-1.341323081846121,0.12363067292644757,0.24220044111321598,0.1514466230370149,3986,"tags=59%, list=30%, signal=42%",GABBR2/KCNK5/ADCY6/HCN4/PLCB4/PRKACB/TAS2R14/PLCB3/P2RX2/ITPR3/GABBR1/ENTPD2/SCNN1G
hsa00590,Arachidonic acid metabolism,29,-0.43334204643933044,-1.3170164302614962,0.12538699690402477,0.24421304629562962,0.15270509414872052,2328,"tags=41%, list=17%, signal=34%",PLAAT3/PLB1/PTGR1/EPHX2/TBXAS1/ALOXE3/CBR3/GGT1/PTGES/GGT5/PRXL2B/PTGS1
hsa04260,Cardiac muscle contraction,46,-0.39177424630293084,-1.293587204288111,0.12716763005780346,0.24483423028370208,0.15309351712947908,2572,"tags=26%, list=19%, signal=21%",CACNB1/CACNG6/CACNA2D1/COX6B2/CACNB4/SLC9A7/ATP1A3/TPM1/CACNG8/CACNG7/ATP2A3/ATP1A1
hsa04662,B cell receptor signaling pathway,58,-0.37105260867684675,-1.2713427405403266,0.1271186440677966,0.24483423028370208,0.15309351712947908,3003,"tags=36%, list=22%, signal=28%",SOS2/MAP2K2/NFKB1/MALT1/CHUK/PIK3R1/SOS1/PIK3CB/AKT3/DAPP1/KRAS/PIK3CD/NFKBIA/LYN/RASGRP3/NFKBIE/PIK3CA/PPP3CA/MAP2K1/IFITM1/RAC2
hsa00515,Mannose type O-glycan biosynthesis,20,0.44187551808289754,1.33838485323509,0.13008130081300814,0.24901277584204418,0.15570633901827746,1551,"tags=30%, list=12%, signal=27%",FKRP/CRPPA/FUT4/B4GALT1/POMGNT1/B4GALT2
hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,12,-0.5511775527993996,-1.335535106543995,0.13143872113676733,0.2501816567091878,0.1564372338888559,4506,"tags=75%, list=34%, signal=50%",HEXB/ST3GAL2/HEXA/GLA/FUT2/ST3GAL1/B3GALNT1/B3GALT5/FUT1
hsa00514,Other types of O-glycan biosynthesis,33,-0.4108831955071038,-1.2731275804835958,0.1452599388379205,0.27492700288532973,0.17191036472641202,3463,"tags=45%, list=26%, signal=34%",LFNG/GALNT7/OGT/MFNG/GALNT5/B4GALT3/COLGALT2/GALNT4/GXYLT2/GALNT9/GALNT10/POGLUT1/GALNT1/GALNT6/GALNT16
hsa03420,Nucleotide excision repair,59,0.31049655507548146,1.1952875697335041,0.15120274914089346,0.2845669716977489,0.17793818497361208,5111,"tags=49%, list=38%, signal=31%",RAD23A/POLR2D/GTF2H3/XPC/GTF2H4/PCNA/POLR2C/POLD3/RFC2/POLR2H/RFC3/ERCC8/ERCC5/POLE3/RPA2/POLD2/CUL4A/POLR2K/POLR2I/POLE2/POLR2M/POLR2E/ERCC2/GTF2H1/POLR2B/RFC4/UVSSA/RPA3/POLR2L
hsa04744,Phototransduction,10,-0.5623651862967396,-1.3136466188288662,0.15492957746478872,0.28908144344601344,0.18076105968815923,1834,"tags=50%, list=14%, signal=43%",PDE6B/RGS9/PDE6G/PDE6A/GUCA1B
hsa04068,FoxO signaling pathway,100,-0.3232731961211933,-1.213401356480058,0.15532734274711169,0.28908144344601344,0.18076105968815923,2519,"tags=24%, list=19%, signal=20%",PLK2/MAPK13/CHUK/EP300/PIK3R1/SOS1/PIK3CB/AKT3/KRAS/PIK3CD/CDKN1B/TGFB3/AGAP2/BNIP3/TNFSF10/TGFBR2/CCND1/PIK3CA/MDM2/IL7R/CCNG2/CDKN1A/MAP2K1/FOXO1
hsa04962,Vasopressin-regulated water reabsorption,39,-0.3926502406635154,-1.2603630556525032,0.16398243045387995,0.3035033933814905,0.18977902681199252,911,"tags=10%, list=7%, signal=10%",DYNC2H1/DYNC2LI1/ARHGDIB/CREB3L3
hsa01240,Biosynthesis of cofactors,113,0.26628790662654717,1.1518950292112327,0.16901408450704225,0.31109735335087446,0.19452748881955703,3426,"tags=35%, list=26%, signal=26%",HSD17B6/DHFR/COQ7/DHFR2/PDXP/UMPS/MMAB/COX15/ALDH1B1/COQ3/PPCDC/MAT1A/AFMID/AK5/COQ2/DHODH/ALPG/NFS1/UGDH/CTPS2/VKORC1L1/MTHFD1/NMNAT1/PTS/MTHFD1L/ADSL/NME4/NME6/NME1/FLAD1/CAD/COQ5/NADK2/NME1-NME2/ALPP/PHOSPHO2/HMBS/PNPO/LIPT2
hsa00561,Glycerolipid metabolism,43,-0.38018969689154336,-1.232302117786106,0.17647058823529413,0.3230472516875603,0.20199969547784608,2832,"tags=37%, list=21%, signal=29%",ALDH9A1/DGKI/GLYCTK/GLA/DGKH/DGKA/GPAT3/AGPAT3/LPIN3/DGKQ/ALDH2/LIPG/MBOAT2/AKR1B1/MOGAT2/MBOAT1
hsa00511,Other glycan degradation,15,-0.4826327107694348,-1.2522507452198697,0.17777777777777778,0.32367149758454106,0.20239003305364864,3449,"tags=53%, list=26%, signal=40%",HEXA/GBA2/MAN2C1/MAN2B2/ENGASE/MAN2B1/MANBA/FUCA1
hsa00670,One carbon pool by folate,32,0.3546272875620792,1.2181479977715841,0.1867816091954023,0.33640773699171916,0.21035393452113785,2768,"tags=31%, list=21%, signal=25%",FTCD/DHFR/DHFR2/MAT1A/ALDH7A1/MTHFD1/CBS/MTHFD1L/GART/CTH
hsa04140,Autophagy - animal,147,-0.29510034442209443,-1.163343533117829,0.18665018541409148,0.33640773699171916,0.21035393452113785,4265,"tags=36%, list=32%, signal=25%",NRBF2/RAB33B/ATG9A/RAB7A/GORASP2/MAPK8/RPS6KB1/ATG9B/RAB7B/CALCOCO2/LAMP2/RRAS2/ULK1/ATG2B/OPTN/EIF2AK4/ATG7/CTSL/WIPI1/PRKCD/UVRAG/ATG2A/BAD/MAP2K2/BIRC6/SQSTM1/C9orf72/MTMR4/PRKACB/WDFY3/ATG16L2/ATG4C/PIK3R1/RHEB/ERN1/MAP3K7/CTSB/RAB39B/VAMP8/PIK3CB/AKT3/KRAS/TP53INP2/PIK3CD/RRAGD/TANK/EPG5/BNIP3/HIF1A/TBK1/RB1CC1/PIK3CA/MAP2K1
hsa01040,Biosynthesis of unsaturated fatty acids,23,-0.4278877177658101,-1.2526909233563037,0.1946624803767661,0.3469009826152683,0.2169153041333493,4709,"tags=61%, list=35%, signal=40%",ELOVL3/ELOVL1/FADS1/ELOVL5/SCD/FADS2/ACOX1/HSD17B12/SCD5/ACOT4/ELOVL6/HSD17B4/ELOVL2/ELOVL7
hsa04976,Bile secretion,28,-0.41399926257361774,-1.242601089742889,0.1952755905511811,0.3469009826152683,0.2169153041333493,3560,"tags=39%, list=27%, signal=29%",ABCG2/SLC27A5/NR0B2/PRKACB/NCEH1/ATP1A3/SLC22A1/SCARB1/ATP1A1/SLCO1B3/ADCY5
hsa04330,Notch signaling pathway,52,-0.35824654293107444,-1.2145329567907568,0.1957142857142857,0.3469009826152683,0.2169153041333493,3749,"tags=38%, list=28%, signal=28%",MAML1/SPEN/ITCH/LFNG/NOTCH4/MFNG/NUMB/DTX2/EP300/NOTCH3/MAML2/PSEN2/APH1B/KAT2B/NOTCH2/ADAM17/RBPJ/DLL1/DTX3L/DTX4
hsa00140,Steroid hormone biosynthesis,18,0.41775362297972723,1.243566619144472,0.20512820512820512,0.3597798362196268,0.22496838148532833,1864,"tags=33%, list=14%, signal=29%",CYP1B1/HSD17B6/CYP1A1/HSD17B1/SRD5A1/STS
hsa00592,alpha-Linolenic acid metabolism,12,0.4489292819271644,1.2020295100673444,0.20501138952164008,0.3597798362196268,0.22496838148532833,993,"tags=25%, list=7%, signal=23%",PLA2G12A/PLAAT2/PLA2G4A
hsa00230,Purine metabolism,92,-0.3173506434334335,-1.1755819437823711,0.20838794233289645,0.36359354521625165,0.22735307304959648,1303,"tags=15%, list=10%, signal=14%",GDA/PDE10A/ENPP4/NT5E/PDE6A/NPR1/RRM2B/ENTPD2/AK4/ENTPD3/LACC1/AMPD3/ADCY5/XDH
hsa05226,Gastric cancer,104,-0.30671725269846867,-1.155834298897203,0.21153846153846154,0.3671781586289358,0.22959451238698583,2318,"tags=25%, list=17%, signal=21%",PIK3R1/SOS1/FRAT1/DDB2/PIK3CB/APC/AKT3/KRAS/WNT7A/PIK3CD/CCNE2/SHC1/CDKN1B/TGFB3/TGFBR2/SHC2/CCND1/TCF7/WNT7B/PIK3CA/FGF18/POLK/CDKN1A/SHH/WNT4/MAP2K1
hsa00770,Pantothenate and CoA biosynthesis,15,-0.4686387124564909,-1.2159415717532556,0.2222222222222222,0.3752732240437159,0.23465631291343114,2255,"tags=33%, list=17%, signal=28%",AASDHPPT/ALDH2/VNN2/VNN1/UPB1
hsa05340,Primary immunodeficiency,16,-0.45969157030257396,-1.2124868734539418,0.2235494880546075,0.3752732240437159,0.23465631291343114,1226,"tags=31%, list=9%, signal=28%",TAP1/JAK3/TAP2/IL7R/IL2RG
hsa00250,"Alanine, aspartate and glutamate metabolism",27,-0.403800560031347,-1.2078911219694013,0.22380952380952382,0.3752732240437159,0.23465631291343114,3208,"tags=37%, list=24%, signal=28%",NIT2/GLUD1/GLUD2/GOT2/RIMKLA/GAD1/GFPT1/GFPT2/IL4I1/DDO
hsa04211,Longevity regulating pathway,70,-0.33212623254884893,-1.1676230748115188,0.21961325966850828,0.3752732240437159,0.23465631291343114,1838,"tags=21%, list=14%, signal=19%",NFKB1/PRKACB/PIK3R1/RHEB/SESN1/PIK3CB/AKT3/KRAS/PIK3CD/SESN2/RB1CC1/PIK3CA/FOXO1/ADCY5/CREB3L3
hsa04722,Neurotrophin signaling pathway,99,-0.3097276228740407,-1.1598873987802472,0.21834625322997417,0.3752732240437159,0.23465631291343114,3065,"tags=31%, list=23%, signal=24%",IRAK4/SOS2/PRKCD/IRAK2/BAD/MAP2K2/NFKB1/FRS2/MAPK13/PIK3R1/SOS1/RAP1B/PSEN2/RPS6KA3/PIK3CB/AKT3/KRAS/PIK3CD/NFKBIA/SHC1/SH2B3/NTF4/MAP3K1/SHC2/NFKBIE/CDC42/ARHGDIB/PIK3CA/MAP2K1/MATK/NTRK1
hsa04066,HIF-1 signaling pathway,80,-0.31887965506866045,-1.1485192419083303,0.22404371584699453,0.3752732240437159,0.23465631291343114,4106,"tags=42%, list=31%, signal=30%",PDHB/EGLN1/RPS6KB1/IL6R/EIF4EBP1/RBX1/HMOX1/PRKCG/EIF4E2/ENO2/GAPDH/MAP2K2/PDK1/NFKB1/ANGPT4/EP300/PIK3R1/HK1/LDHA/PIK3CB/CUL2/AKT3/IFNGR2/PIK3CD/CDKN1B/ENO3/IFNGR1/HIF1A/TIMP1/PIK3CA/CDKN1A/SERPINE1/ALDOC/MAP2K1
hsa04390,Hippo signaling pathway,129,0.24503493718924524,1.1013808097935034,0.21890547263681592,0.3752732240437159,0.23465631291343114,1520,"tags=16%, list=11%, signal=15%",SOX2/WNT9A/AREG/BIRC5/WNT6/WNT11/BMP5/FZD4/YWHAH/CCN2/MYC/RASSF1/TEAD4/WNT5B/BMP2/LATS2/AXIN1/SNAI2/SCRIB/PPP2R2D/ID1
hsa04961,Endocrine and other factor-regulated calcium reabsorption,31,-0.3827386614862148,-1.1826166343278057,0.2327718223583461,0.38795303726391017,0.24258493139204437,4582,"tags=55%, list=34%, signal=36%",PRKCA/GNAS/RAB11A/AP2A2/GNAQ/AP2S1/ADCY6/PRKCG/CLTC/AP2B1/PLCB4/PRKACB/PLCB3/ATP1A3/ATP2B1/ATP1A1/ATP2B4
hsa04724,Glutamatergic synapse,67,-0.33020181324689624,-1.1542737552232998,0.2360335195530726,0.3914417279716798,0.2447663907819774,4582,"tags=46%, list=34%, signal=31%",PRKCA/SLC38A1/GNAS/GNB3/GRK3/GNAQ/TRPC1/ADCY6/GRIN3B/PRKCG/JMJD7-PLA2G4B/SLC38A2/GNB4/PLA2G4B/PLCB4/GNB2/PLD1/GNG12/SLC17A7/PRKACB/PLD2/PLCB3/DLG4/SHANK2/GNG8/GNG10/ITPR3/GNG4/PPP3CA/SHANK1/ADCY5
hsa04720,Long-term potentiation,41,-0.36703229364222156,-1.1877221455620897,0.2426470588235294,0.39842429364887705,0.2491325512525579,3505,"tags=34%, list=26%, signal=25%",RPS6KA2/PRKCG/PLCB4/MAP2K2/PRKACB/EP300/PLCB3/RAP1B/RPS6KA3/KRAS/ITPR3/PPP3CA/MAP2K1/RAPGEF3
hsa04912,GnRH signaling pathway,63,-0.3347066449108796,-1.1621002229550947,0.2426367461430575,0.39842429364887705,0.2491325512525579,3292,"tags=35%, list=25%, signal=26%",MAP3K2/PLA2G4B/PLCB4/PLD1/SOS2/PRKCD/MAP2K2/PRKACB/MAPK13/PLD2/SOS1/PLCB3/KRAS/MAP2K4/MMP14/MAP3K1/LHB/ITPR3/CDC42/PTK2B/MAP2K1/ADCY5
hsa05225,Hepatocellular carcinoma,131,-0.290448828189219,-1.1314234494244317,0.2438118811881188,0.39842429364887705,0.2491325512525579,3258,"tags=31%, list=24%, signal=24%",SMARCD3/CTNNB1/MET/TXNRD2/BAK1/AXIN2/SOS2/BAD/MAP2K2/RB1/PHF10/PIK3R1/SOS1/FRAT1/DDB2/SMARCA2/MGST2/PIK3CB/APC/AKT3/KRAS/WNT7A/ACTG1/GSTT2/GSTO1/PIK3CD/IGF2/GSTM4/SHC1/GSTT2B/TGFB3/TGFBR2/SHC2/CCND1/TCF7/WNT7B/PIK3CA/POLK/CDKN1A/WNT4/MAP2K1
hsa04931,Insulin resistance,84,-0.3094021832193115,-1.1284932386265716,0.25603217158176944,0.41636299747520755,0.26034952552259644,2065,"tags=17%, list=15%, signal=14%",RPS6KA3/PTPN1/PIK3CB/AKT3/PIK3CD/PYGL/GFPT1/NFKBIA/GFPT2/SLC27A3/PIK3CA/TNF/FOXO1/CREB3L3
hsa00500,Starch and sucrose metabolism,17,-0.42265946610565136,-1.1415051296784984,0.265,0.42886473429951694,0.2681667937960845,4115,"tags=47%, list=31%, signal=33%",PGM2/AGL/GAA/PGM2L1/GPI/UGP2/HK1/PYGL
hsa04340,Hedgehog signaling pathway,38,-0.3622384247985594,-1.1552094316007053,0.2695139911634757,0.43407301461425174,0.27142350324661774,3363,"tags=37%, list=25%, signal=28%",SPOPL/CSNK1G3/CCND2/GLI2/PRKACB/GLI1/KIF3A/GLI3/CUL1/EFCAB7/EVC/CCND1/SMURF2/SHH
hsa04928,"Parathyroid hormone synthesis, secretion and action",78,-0.3114086800128694,-1.116280435663356,0.2717241379310345,0.435538689985151,0.27233998211168914,3238,"tags=26%, list=24%, signal=20%",ARHGEF11/RUNX2/PLCB4/PLD1/WNK1/MEF2A/PRKACB/PLD2/PLCB3/GNA13/WNK4/MMP25/MMP17/MMP14/CYP27B1/ITPR3/CDKN1A/MAP2K1/ADCY5/CREB3L3
hsa05210,Colorectal cancer,77,-0.311905206704057,-1.1184127497483989,0.27595628415300544,0.440215977101223,0.2752646643932235,3251,"tags=43%, list=24%, signal=33%",MAPK8/RPS6KB1/GRB2/CASP9/BBC3/SMAD3/PMAIP1/CTNNB1/RALB/BAK1/APPL1/AXIN2/SOS2/BAD/MAP2K2/PIK3R1/SOS1/DDB2/PIK3CB/APC/AKT3/KRAS/PIK3CD/TGFB3/CASP3/TGFBR2/CCND1/TCF7/PIK3CA/POLK/CDKN1A/MAP2K1/RAC2
hsa00531,Glycosaminoglycan degradation,14,-0.4582106976781972,-1.1598046994420703,0.2830188679245283,0.4493427523920236,0.28097158751300144,4523,"tags=79%, list=34%, signal=52%",GALNS/HEXB/HPSE/NAGLU/HYAL3/HEXA/SGSH/GNS/IDS/HGSNAT/IDUA
