category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Immune disease,hsa05310,Asthma,5/1123,32/8538,0.15625,1.1879452359750668,0.41450575325663785,0.4146012943100271,0.7642110343768608,0.610991381088461,TNF/HLA-DOB/HLA-DQA1/HLA-DQB1/HLA-DPA1,5
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,8/1123,54/8538,0.14814814814814814,1.1263480755911746,0.36245335384559035,0.41742774443022135,0.7652841981220725,0.6118493820454292,HLA-B/FAS/HLA-C/HLA-F/HLA-DOB/HLA-DQA1/HLA-DQB1/HLA-DPA1,8
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,9/1123,62/8538,0.14516129032258066,1.1036394450349007,0.318722255895917,0.43041717458902184,0.7848783771917457,0.6275150476698939,HDAC1/PIK3CD/KRAS/FOXO1/PIK3CA/AKT3/PRKAA2/CRYAB/ADCY5,9
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,17/1123,122/8538,0.13934426229508196,1.0594134563449775,0.25721649209236785,0.4387697487482426,0.7916427741965647,0.6329232243152038,MAP2K1/NFKBIB/CDC42/CSF2/NFKBIE/NFKBIA/TNF/PPP3CA/PIK3CD/KRAS/MAP3K8/PTPN11/PIK3CA/FOS/AKT3/PDCD1/LCP2,17
Organismal Systems,Endocrine system,hsa04935,"Growth hormone synthesis, secretion and action",17/1123,122/8538,0.13934426229508196,1.0594134563449775,0.25721649209236785,0.4387697487482426,0.7916427741965647,0.6329232243152038,MAP2K1/ITPR3/STAT5A/SHC1/PIK3CD/KRAS/SOCS1/JAK2/PIK3CA/FOS/MAP2K4/CREB3L3/MAP3K1/SHC2/AKT3/MRAP2/ADCY5,17
Genetic Information Processing,"Folding, sorting and degradation",hsa04130,SNARE interactions in vesicular transport,5/1123,33/8538,0.15151515151515152,1.151946895490974,0.3403287066835065,0.4419495765956175,0.7931831874689766,0.6341547941178113,STX6/STX2/VAMP1/VAMP5/VAMP7,5
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,13/1123,93/8538,0.13978494623655913,1.062763910033608,0.23683101686912003,0.4523947551720543,0.8076785943124111,0.6457439602621221,MAP2K1/ITPR3/CDC42/PTK2B/KRAS/MMP14/CAMK2A/MAP3K4/MAP2K4/MAP3K1/ADCY5/LHB/CALML4,13
Genetic Information Processing,Replication and repair,hsa03440,Homologous recombination,6/1123,41/8538,0.14634146341463414,1.1126121234498187,0.2812750484312332,0.4574125982034132,0.8123838332675203,0.6495058274927852,NBN/UIMC1/RAD51/RAD50/XRCC2/ABRAXAS1,6
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,10/1123,71/8538,0.14084507042253522,1.0708238746817504,0.23320132753832995,0.4602608556384218,0.8132070040036364,0.6501639575148691,MAP2K1/MYC/PFKL/HIF1A/PIK3CD/KRAS/PIK3CA/AKT3/FGFR3/NTRK1,10
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,15/1123,109/8538,0.13761467889908258,1.0462636940697836,0.18917009007425764,0.46777920571591713,0.8205716234332259,0.6560520156481108,NFKBIA/TNF/GFPT2/GFPT1/PPP1R3B/PIK3CD/FOXO1/PTPN11/PYGL/PIK3CA/CREB3L3/PPP1R3C/AKT3/SLC27A3/PRKAA2,15
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,11/1123,79/8538,0.13924050632911392,1.0586246153499328,0.20371404885596173,0.46924183744715264,0.8205716234332259,0.6560520156481108,CYP1B1/CYP2S1/GSTO1/CYP1A1/ALDH3B1/GSTM4/HSD11B1/GSTT2B/DHDH/HSD11B1L/CBR3,11
Human Diseases,Cancer: overview,hsa05207,Chemical carcinogenesis - receptor activation,29/1123,215/8538,0.13488372093023257,1.025500631613825,0.14737274104577436,0.47247446215044575,0.8220091407821531,0.657201319532575,CYP1B1/MAP2K1/CCND1/STAT5A/BIRC5/NOTCH2/KPNA4/MYC/GSTO1/CDC25A/CYP1A1/E2F1/KPNA6/DLL1/PIK3CD/KRAS/IKBKE/ADRB1/JAK2/PIK3CA/FOS/GSTM4/CREB3L3/FGF18/AKT3/GSTT2B/KPNA7/ADCY5/EPHX2,29
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,21/1123,155/8538,0.13548387096774195,1.0300634820325743,0.14699153916560315,0.4778320363892121,0.8271102761864026,0.6612797083879559,MAP2K1/CDKN1A/ITPR3/WNT9A/CCND1/WNT7B/WNT4/CDKN1B/E2F1/SCARB1/TCF7/USP8/WNT5B/CAMK2A/WNT11/CREB3L3/FZD4/APC/ADCY5/CCNE2/WNT6,21
Metabolism,Lipid metabolism,hsa01040,Biosynthesis of unsaturated fatty acids,4/1123,27/8538,0.14814814814814814,1.1263480755911746,0.2558863735921826,0.48283453187789493,0.8299300156066626,0.6635341072453329,ELOVL2/ELOVL7/HSD17B4/ELOVL6,4
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,11/1123,80/8538,0.1375,1.0453918076580588,0.15873605122502776,0.4867804191387204,0.8299300156066626,0.6635341072453329,MAP2K1/SHC1/NRG1/PIK3CD/KRAS/JAK2/NRG2/PIK3CA/SHC2/AKT3/FGFR3,11
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,9/1123,65/8538,0.13846153846153847,1.052702239879444,0.16597936153708193,0.4891962848590592,0.8299300156066626,0.6635341072453329,AKR1B1/ALDH1B1/MBOAT1/LIPG/DGKQ/MBOAT2/ALDH2/MOGAT2/CEL,9
Organismal Systems,Endocrine system,hsa04929,GnRH secretion,9/1123,65/8538,0.13846153846153847,1.052702239879444,0.16597936153708193,0.4891962848590592,0.8299300156066626,0.6635341072453329,MAP2K1/ITPR3/PIK3CD/KRAS/GABBR1/PIK3CA/AKT3/KCNJ11/LHB,9
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,15/1123,111/8538,0.13513513513513514,1.027412095978436,0.11312385002063827,0.4976276703400426,0.8400546316136362,0.6716287994688432,MAP2K1/MAD1L1/CDC26/CDC25A/CCNB2/ANAPC10/PIK3CD/KRAS/ANAPC15/PIK3CA/AKT3/CPEB3/ADCY5/SPDYE14/SPDYE13,15
Metabolism,Lipid metabolism,hsa00071,Fatty acid degradation,6/1123,43/8538,0.13953488372093023,1.0608627223591294,0.15570080271516631,0.505617260246764,0.8451739497262085,0.6757217255103812,ACAT1/ALDH1B1/ACSL5/ECI1/ACSL4/ALDH2,6
Organismal Systems,Digestive system,hsa04975,Fat digestion and absorption,6/1123,43/8538,0.13953488372093023,1.0608627223591294,0.15570080271516631,0.505617260246764,0.8451739497262085,0.6757217255103812,ACAT1/PLA2G12A/SCARB1/MOGAT2/CEL/NPC1L1,6
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,12/1123,90/8538,0.13333333333333333,1.013713268032057,0.05089465887941318,0.5270710083385863,0.8680540225433845,0.6940144832188195,SESN2/PPARG/STK11/PIK3CD/KRAS/FOXO1/RB1CC1/PIK3CA/CREB3L3/AKT3/PRKAA2/ADCY5,12
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,41/1123,312/8538,0.13141025641025642,0.999092403589287,-0.006355689254098037,0.5288149462002016,0.8680540225433845,0.6940144832188195,PLAU/CYP1B1/MAP2K1/HDAC1/CDKN1A/ITGA5/CCND1/SHC1/MMP9/FSCN1/NOTCH2/MYC/CCNG1/SOX4/CDC25A/TPM1/CDKN1B/RASSF1/E2F1/MDM2/EFNA1/ITGB3/PIK3CD/KRAS/CASP3/BMF/SOCS1/PDCD4/PIK3CA/HDAC4/FGFR3/ROCK1/DICER1/TP63/PTGS2/HOXD10/APC/ZEB1/TIMP3/CCNE2/TNXB,41
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,13/1123,98/8538,0.1326530612244898,1.0085412615625058,0.03309411542863693,0.5322758147666653,0.8680540225433845,0.6940144832188195,ITPR3/PLCD4/PIK3CD/MTMR6/DGKQ/PIK3C2B/IPMK/PI4K2B/PIK3CA/PIK3C2A/ITPKA/SYNJ1/CALML4,13
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,13/1123,98/8538,0.1326530612244898,1.0085412615625058,0.03309411542863693,0.5322758147666653,0.8680540225433845,0.6940144832188195,ATP1A1/ITPR3/ATP2B4/SCARB1/CAMK2A/PRKD3/CREB3L3/ATP1A3/ATP2B1/NPR1/CAMK1G/ADCY5/CALML4,13
Organismal Systems,Endocrine system,hsa04918,Thyroid hormone synthesis,10/1123,75/8538,0.13333333333333333,1.013713268032057,0.04641906271253314,0.5332594256573722,0.8680540225433845,0.6940144832188195,ATP1A1/ITPR3/GPX8/GPX3/CREB3L3/ATP1A3/ASGR1/DUOX2/ADCY5/PAX8,10
Organismal Systems,Endocrine system,hsa04913,Ovarian steroidogenesis,7/1123,52/8538,0.1346153846153846,1.0234605109939037,0.06603505844011638,0.5355383275321701,0.8680540225433845,0.6940144832188195,CYP1B1/CYP1A1/SCARB1/PTGS2/HSD17B1/ADCY5/LHB,7
Organismal Systems,Digestive system,hsa04972,Pancreatic secretion,14/1123,106/8538,0.1320754716981132,1.0041499353147734,0.01673076897154557,0.5371243365297775,0.8680540225433845,0.6940144832188195,ATP1A1/ITPR3/ATP2B4/KCNMA1/PLA2G12A/ATP2A3/BST1/PRSS2/CPA2/ATP1A3/PRSS1/ATP2B1/ADCY5/CEL,14
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",5/1123,37/8538,0.13513513513513514,1.027412095978436,0.06502719770746318,0.5471663283979143,0.8798782191055082,0.7034680004578688,GFPT2/ALDH4A1/GFPT1/IL4I1/DDO,5
Organismal Systems,Digestive system,hsa04971,Gastric acid secretion,10/1123,76/8538,0.13157894736842105,1.000374935557951,0.0012776557581464648,0.5510006165770489,0.8798782191055082,0.7034680004578688,ATP1A1/ITPR3/ACTG1/CAMK2A/ATP1A3/MYLK/HRH2/ADCY5/MYLK2/CALML4,10
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,6/1123,45/8538,0.13333333333333333,1.013713268032057,0.03589249103502656,0.5521816389694392,0.8798782191055082,0.7034680004578688,TAP1/TAP2/ABCA2/ABCB10/ABCA5/ABCB6,6
Organismal Systems,Circulatory system,hsa04261,Adrenergic signaling in cardiomyocytes,20/1123,154/8538,0.12987012987012986,0.9873830532779775,-0.06148595684398978,0.5611202469576093,0.889962810290906,0.7115306925925131,ATP1A1/TPM2/RAPGEF3/ATP2B4/TPM1/CACNG8/ATP2A3/CACNG7/ADRB1/SCN1B/CAMK2A/CREB3L3/ATP1A3/ATP2B1/AKT3/PIK3R5/SCN4B/ADCY5/SCN5A/CALML4,20
Human Diseases,Substance dependence,hsa05031,Amphetamine addiction,9/1123,69/8538,0.13043478260869565,0.9916760230748384,-0.027016325971217784,0.5648066642239402,0.8916623726868685,0.7128895030896711,HDAC1/DRD1/PPP3CA/FOSB/CAMK2A/FOS/CREB3L3/ADCY5/CALML4,9
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,4/1123,30/8538,0.13333333333333333,1.013713268032057,0.02928025080856309,0.5694756203962652,0.8948902606227025,0.7154702191735759,TNF/DHFR/IL1B/DHFR2,4
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,6/1123,46/8538,0.13043478260869565,0.9916760230748384,-0.022028845240781605,0.5746976476575902,0.8989536598680655,0.7187189316432442,PSMC3/PSME2/PSMB9/PSMB8/PSME1/PSMB10,6
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,11/1123,86/8538,0.12790697674418605,0.9724574954958686,-0.09989870345212373,0.5883034180807343,0.9058155189069099,0.7242050297789464,ATP1A1/ITPR3/KCNMA1/TRPM4/CAMK2A/CREB3L3/ATP1A3/KCNJ11/ADCY5/SNAP25/PCLO,11
Metabolism,Metabolism of cofactors and vitamins,hsa00670,One carbon pool by folate,5/1123,39/8538,0.1282051282051282,0.9747242961846702,-0.06156566681300042,0.5960822224215951,0.9058155189069099,0.7242050297789464,DLD/DHFR/FTCD/DHFR2/MAT1A,5
Human Diseases,Substance dependence,hsa05034,Alcoholism,24/1123,188/8538,0.1276595744680851,0.9705765332221821,-0.15875099996787637,0.5962549309319388,0.9058155189069099,0.7242050297789464,MAP2K1/HDAC1/SHC1/DRD1/H2BC5/H2BC11/FOSB/KRAS/BDNF/GNG10/SLC29A2/H2AJ/HDAC4/CREB3L3/MACROH2A2/SHC2/GNG7/GNG4/ADCY5/H4C3/ADORA2A/CALML4/GNG8/H4C5,24
Genetic Information Processing,"Folding, sorting and degradation",hsa03060,Protein export,4/1123,31/8538,0.12903225806451613,0.981012840031023,-0.04121350788689989,0.5965015874119703,0.9058155189069099,0.7242050297789464,SGTA/SRP19/SPCS3/SEC61A2,4
NA,NA,hsa04981,Folate transport and metabolism,4/1123,31/8538,0.12903225806451613,0.981012840031023,-0.04121350788689989,0.5965015874119703,0.9058155189069099,0.7242050297789464,DHFR/SLCO1B3/DHFR2/SLCO2B1,4
Metabolism,Carbohydrate metabolism,hsa00620,Pyruvate metabolism,6/1123,47/8538,0.1276595744680851,0.9705765332221821,-0.07871369347246582,0.5966366776412049,0.9058155189069099,0.7242050297789464,ACAT1/DLD/ALDH1B1/ACSS2/ALDH2/ACOT12,6
Metabolism,Glycan biosynthesis and metabolism,hsa00515,Mannose type O-glycan biosynthesis,3/1123,23/8538,0.13043478260869565,0.9916760230748384,-0.015555694329987003,0.5988392123578913,0.9058155189069099,0.7242050297789464,FKRP/FUT4/CRPPA,3
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,10/1123,79/8538,0.12658227848101267,0.9623860139544844,-0.13070443780664182,0.6025382098900732,0.9058155189069099,0.7242050297789464,SLC6A12/TCIRG1/ATP6V1C1/UNC13A/STX2/ATP6V1G2/ATP6V0D2/SLC6A4/SNAP25/ATP6V0A4,10
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,17/1123,134/8538,0.12686567164179105,0.964540609508114,-0.16100063345335458,0.6029915624394973,0.9058155189069099,0.7242050297789464,ADM/MAP2K1/ITPR3/MYH9/KCNMA1/PLA2G12A/EDN1/EDN2/ROCK1/MYLK/NPR1/GUCY1A2/PTGIR/ADCY5/MYLK2/ADORA2A/CALML4,17
Environmental Information Processing,Signal transduction,hsa04340,Hedgehog signaling pathway,7/1123,56/8538,0.125,0.9503561887800535,-0.14504305415045746,0.6174948444779795,0.9201904518244246,0.7356978762850007,CCND1/SPOP/SMURF2/SHH/EVC/CUL1/EFCAB7,7
Metabolism,Amino acid metabolism,hsa00280,"Valine, leucine and isoleucine degradation",6/1123,48/8538,0.125,0.9503561887800535,-0.1342204931578601,0.6179578107559919,0.9201904518244246,0.7356978762850007,ACAT1/DLD/ALDH1B1/IL4I1/ALDH2/OXCT2,6
Metabolism,Carbohydrate metabolism,hsa00052,Galactose metabolism,4/1123,32/8538,0.125,0.9503561887800535,-0.1094874539250583,0.6224873435693905,0.9229051485094008,0.7378682928351127,AKR1B1/GALT/PFKL/GALM,4
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,10/1123,81/8538,0.12345679012345678,0.9386233963259786,-0.21598527216000557,0.6352561336140001,0.9320459746608386,0.7451764390713295,GSTO1/UMPS/ITPA/TYMP/IMPDH2/RRM2B/UPB1/GSTM4/GSTT2B/XDH,10
Metabolism,Global and overview maps,hsa01212,Fatty acid metabolism,7/1123,57/8538,0.12280701754385964,0.9336832731874207,-0.1954897179584421,0.6367122027214707,0.9320459746608386,0.7451764390713295,ACAT1/ELOVL2/ACSL5/ACSL4/ELOVL7/HSD17B4/ELOVL6,7
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,13/1123,105/8538,0.12380952380952381,0.9413051774583387,-0.2354996871034536,0.6368525281406903,0.9320459746608386,0.7451764390713295,BNIP3/CITED2/TBK1/TOMM40/E2F1/SMURF2/TOMM40L/TBC1D17/HIF1A/KRAS/USP8/OPA1/MRAS,13
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,17/1123,138/8538,0.12318840579710146,0.9365829106817919,-0.29227599420022027,0.6530924603332963,0.9517287562976667,0.7609129429884108,MAP2K1/SHC1/MKNK2/PPP1R3B/PIK3CD/KRAS/FOXO1/SOCS1/PYGL/RHOQ/PIK3CA/PPP1R3C/SHC2/SORBS1/AKT3/PRKAA2/CALML4,17
Organismal Systems,Nervous system,hsa04726,Serotonergic synapse,14/1123,115/8538,0.12173913043478261,0.9255642882031825,-0.3127402699395202,0.6643447993152714,0.9605619310773373,0.7679751200772662,MAP2K1/ITPR3/RAPGEF3/KRAS/CASP3/GNG10/HTR1B/GNG7/GNG4/PTGS2/SLC6A4/ADCY5/PTGS1/GNG8,14
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,12/1123,99/8538,0.12121212121212122,0.9215575163927792,-0.3054994133798024,0.6647877294259579,0.9605619310773373,0.7679751200772662,MAP2K1/RAC2/SLC44A2/HIF1A/PIK3CD/KRAS/DGKQ/PIK3CA/FOS/AKT3/SLC22A4/SLC22A1,12
Metabolism,Carbohydrate metabolism,hsa00051,Fructose and mannose metabolism,4/1123,34/8538,0.11764705882352941,0.8944528835576974,-0.23997231810339095,0.6711770936096033,0.9632765323451149,0.7701454603407464,AKR1B1/PFKL/ALDOC/PFKFB4,4
Metabolism,Metabolism of other amino acids,hsa00430,Taurine and hypotaurine metabolism,2/1123,17/8538,0.11764705882352941,0.8944528835576974,-0.16951670105605085,0.6751410300014149,0.9632765323451149,0.7701454603407464,GGT5/GGT7,2
NA,NA,hsa03273,Virion - Lassa virus and SFTS virus,2/1123,17/8538,0.11764705882352941,0.8944528835576974,-0.16951670105605085,0.6751410300014149,0.9632765323451149,0.7701454603407464,MYH9/PCDH9,2
Human Diseases,Endocrine and metabolic disease,hsa04950,Maturity onset diabetes of the young,3/1123,26/8538,0.11538461538461539,0.8772518665662032,-0.24393420617920297,0.6836020185960031,0.9672543084698634,0.7733257166034715,HHEX/NR5A2/FOXA3,3
Organismal Systems,Digestive system,hsa04977,Vitamin digestion and absorption,3/1123,26/8538,0.11538461538461539,0.8772518665662032,-0.24393420617920297,0.6836020185960031,0.9672543084698634,0.7733257166034715,SCARB1/MMACHC/TCN2,3
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,14/1123,117/8538,0.11965811965811966,0.9097426764390255,-0.3825432026079067,0.6898651779997917,0.9718553794169474,0.7770043008766457,HDAC1/MTA2/ACTG1/BCL7B/GATAD2A/BRD9/RUVBL2/SMARCE1/MCRS1/BCL7A/H2AJ/MACROH2A2/BICRA/BAZ2B,14
Metabolism,Amino acid metabolism,hsa00270,Cysteine and methionine metabolism,6/1123,52/8538,0.11538461538461539,0.8772518665662032,-0.3455031378823027,0.6964724209234823,0.9718553794169474,0.7770043008766457,MPST/IL4I1/KYAT3/LACC1/TST/MAT1A,6
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,21/1123,174/8538,0.1206896551724138,0.9175852857186724,-0.42742439984484926,0.6989498532158922,0.9718553794169474,0.7770043008766457,WNT9A/CCND1/TBL1XR1/WNT7B/MYC/WNT4/RAC2/PPP3CA/PORCN/FRAT2/CBY1/TCF7/WNT5B/CUL1/CAMK2A/WNT11/PRICKLE1/FZD4/APC/WNT6/PRICKLE2,21
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,2/1123,18/8538,0.1111111111111111,0.8447610566933808,-0.25656893662286606,0.7059689252034345,0.9718553794169474,0.7770043008766457,ACSL5/ACSL4,2
Metabolism,Glycan biosynthesis and metabolism,hsa00511,Other glycan degradation,2/1123,18/8538,0.1111111111111111,0.8447610566933808,-0.25656893662286606,0.7059689252034345,0.9718553794169474,0.7770043008766457,FUCA1/MANBA,2
Metabolism,Lipid metabolism,hsa00062,Fatty acid elongation,3/1123,27/8538,0.1111111111111111,0.8447610566933808,-0.31439758822719976,0.7086979544357663,0.9718553794169474,0.7770043008766457,ELOVL2/ELOVL7/ELOVL6,3
Genetic Information Processing,"Folding, sorting and degradation",hsa03018,RNA degradation,9/1123,78/8538,0.11538461538461539,0.8772518665662032,-0.4238029327552463,0.7138028000277566,0.9718553794169474,0.7770043008766457,HSPD1/EDC3/NUDT16/TENT4A/PFKL/ENO3/XRN1/DIS3/DCP1B,9
Metabolism,Carbohydrate metabolism,hsa00040,Pentose and glucuronate interconversions,4/1123,36/8538,0.1111111111111111,0.8447610566933808,-0.36322716338912636,0.7153539596294833,0.9718553794169474,0.7770043008766457,AKR1B1/XYLB/CRPPA/DHDH,4
Metabolism,Amino acid metabolism,hsa00350,Tyrosine metabolism,4/1123,36/8538,0.1111111111111111,0.8447610566933808,-0.36322716338912636,0.7153539596294833,0.9718553794169474,0.7770043008766457,FAHD1/IL4I1/ALDH3B1/AOC3,4
Genetic Information Processing,Replication and repair,hsa03030,DNA replication,4/1123,36/8538,0.1111111111111111,0.8447610566933808,-0.36322716338912636,0.7153539596294833,0.9718553794169474,0.7770043008766457,MCM3/RNASEH2A/RNASEH2C/PRIM1,4
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,6/1123,54/8538,0.1111111111111111,0.8447610566933808,-0.4453322726575809,0.7314185613188674,0.9858330401522056,0.7881795258509684,GM2A/ASAH1/B4GALT6/ACER2/SGPP2/SMPD3,6
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,8/1123,71/8538,0.11267605633802817,0.8566590997454002,-0.4719776823863243,0.7331756040306128,0.9858330401522056,0.7881795258509684,CYP1B1/GSTO1/CYP1A1/GSTM4/HSD11B1/GSTT2B/PTGS2/HSD11B1L,8
Metabolism,Glycan biosynthesis and metabolism,hsa00531,Glycosaminoglycan degradation,2/1123,19/8538,0.10526315789473684,0.8002999484463608,-0.3391154757227393,0.7343155196441649,0.9858330401522056,0.7881795258509684,HYAL2/IDUA,2
Metabolism,Lipid metabolism,hsa00140,Steroid hormone biosynthesis,7/1123,63/8538,0.1111111111111111,0.8447610566933808,-0.48126916842404666,0.7395750245052668,0.9890003268874351,0.7907117909055278,CYP1B1/CYP1A1/SRD5A1/HSD11B1/HSD17B1/HSD11B1L/HSD17B6,7
Environmental Information Processing,Signal transduction,hsa04152,AMPK signaling pathway,14/1123,122/8538,0.11475409836065574,0.8724581405193933,-0.5521622829019711,0.7484620872756287,0.996736524179217,0.7968969278049614,CCND1/CAB39/PPARG/STK11/PFKL/PIK3CD/FOXO1/STRADB/PFKFB4/MLYCD/PIK3CA/CREB3L3/AKT3/PRKAA2,14
Organismal Systems,Sensory system,hsa04744,Phototransduction,3/1123,29/8538,0.10344827586206896,0.7865016734731476,-0.44816831949594216,0.7542463656039946,0.996736524179217,0.7968969278049614,GUCA1B/PDE6A/CALML4,3
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,5/1123,47/8538,0.10638297872340426,0.8088137776851518,-0.5114616103223767,0.758566678784007,0.996736524179217,0.7968969278049614,TNF/PIK3CD/SOCS1/PIK3CA/KCNJ11,5
Metabolism,Lipid metabolism,hsa00100,Steroid biosynthesis,2/1123,20/8538,0.1,0.7602849510240428,-0.41766532425060193,0.760299620593532,0.996736524179217,0.7968969278049614,CYP27B1/CEL,2
Organismal Systems,Endocrine system,hsa04928,"Parathyroid hormone synthesis, secretion and action",13/1123,115/8538,0.11304347826086956,0.8594525533315266,-0.590507504387,0.7622539572900737,0.996736524179217,0.7968969278049614,MAP2K1/CDKN1A/ITPR3/MMP17/JUND/OXSR1/MMP14/CYP27B1/FOS/CREB3L3/MMP25/ADCY5/WNK4,13
Cellular Processes,Cell motility,hsa04814,Motor proteins,23/1123,197/8538,0.116751269035533,0.8876423286067504,-0.6208886537583236,0.7628980434333597,0.996736524179217,0.7968969278049614,TPM2/TUBA1C/MYL12A/KIF1C/MYH9/ACTG1/TPM1/KIF2A/MYO6/CAPZA1/DYNC2LI1/DNAL4/KIF11/MYO5B/KIF5B/KIF9/KIFC2/KIF18A/DNAH10/KIF21A/MYH15/DNAH7/DYNC2H1,23
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,11/1123,99/8538,0.1111111111111111,0.8447610566933808,-0.6045882783536302,0.7698681568498446,0.9969764864379433,0.7970887790937717,ITPR3/TRPV2/PIK3CD/ASIC1/IL1B/CAMK2A/PIK3CA/NTRK1/IL1RAP/ADCY5/CALML4,11
Human Diseases,Substance dependence,hsa05032,Morphine addiction,10/1123,91/8538,0.10989010989010989,0.8354779681582888,-0.6140170837080433,0.7747145202098785,0.9969764864379433,0.7970887790937717,DRD1/GNG10/PDE10A/GABBR1/GNG7/GNG4/ADCY5/ADORA1/GABRD/GNG8,10
Metabolism,Carbohydrate metabolism,hsa00020,Citrate cycle (TCA cycle),3/1123,30/8538,0.1,0.7602849510240428,-0.5118339946535833,0.7747764484048534,0.9969764864379433,0.7970887790937717,SDHB/DLD/ACO2,3
Metabolism,Carbohydrate metabolism,hsa00053,Ascorbate and aldarate metabolism,3/1123,30/8538,0.1,0.7602849510240428,-0.5118339946535833,0.7747764484048534,0.9969764864379433,0.7970887790937717,ALDH1B1/ALDH2/MIOX,3
Genetic Information Processing,Translation,hsa00970,Aminoacyl-tRNA biosynthesis,7/1123,66/8538,0.10606060606060606,0.8063628268436818,-0.6145463863434282,0.782617428476296,1,0.7995060966198487,SARS1/KARS1/TARS2/HARS1/AARS2/GATB/FARS2,7
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,8/1123,75/8538,0.10666666666666667,0.8109706144256457,-0.6398596514686107,0.7873665065020725,1,0.7995060966198487,ACO2/PFKL/ENO3/ALDOC/RPIA/ARG2/ABHD14A-ACY1/MAT1A,8
Human Diseases,Substance dependence,hsa05030,Cocaine addiction,5/1123,49/8538,0.10204081632653061,0.7758009704326967,-0.612477928384645,0.7904040164382633,1,0.7995060966198487,DRD1/FOSB/BDNF/CREB3L3/ADCY5,5
Metabolism,Carbohydrate metabolism,hsa00030,Pentose phosphate pathway,3/1123,31/8538,0.0967741935483871,0.7357596300232672,-0.5735598472792636,0.7938773263683765,1,0.7995060966198487,PFKL/ALDOC/RPIA,3
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,7/1123,67/8538,0.1044776119402985,0.7943275607713879,-0.6577079635891778,0.7957245276699412,1,0.7995060966198487,MAP2K1/ITPR3/RAPGEF3/PPP3CA/KRAS/CAMK2A/CALML4,7
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,8/1123,76/8538,0.10526315789473684,0.8002999484463608,-0.680511398182716,0.7995555292440009,1,0.7995060966198487,MMP1/OLR1/ACSL5/ACSL4/PPARG/SORBS1/FABP6/ACOX2,8
Metabolism,Carbohydrate metabolism,hsa00640,Propanoate metabolism,3/1123,32/8538,0.09375,0.7127671415850401,-0.6334806611067545,0.8116073245889612,1,0.7995060966198487,DLD/ACSS2/MLYCD,3
Genetic Information Processing,Information processing in viruses,hsa03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus",1/1123,12/8538,0.08333333333333333,0.6335707925200356,-0.49430497706635373,0.816112958368175,1,0.7995060966198487,ASGR1,1
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,4/1123,42/8538,0.09523809523809523,0.7240809057371835,-0.6975672619883972,0.8213180633834775,1,0.7995060966198487,SAT1/ACSL5/SLC11A2/ACSL4,4
