category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,80/3916,148/8538,0.5405405405405406,1.1785329762857852,2.016635156419219,0.026780053387128525,0.12771712957635667,0.10092673244935585,AKT2/APC/BAK1/CCND1/CDK6/CDKN1A/DLL3/DLL4/FGFR1/GADD45A/GRB2/HES1/JAG1/JUN/LRP6/MAP2K1/MYC/NFKB2/WNT4/WNT7B/RB1/HRAS/AKT3/NCOA3/DVL1/NCOA1/GSK3B/MAP2K2/LRP5/SHC1/SOS2/RPS6KB2/GADD45B/CDK4/NOTCH2/PIK3R1/BRCA1/RPS6KB1/EGF/JAG2/PIK3CD/FZD6/DVL3/TCF7/SHC4/MAPK1/BRCA2/AXIN1/HEYL/SOS1/PGR/PIK3CA/POLK/FZD3/FZD2/FGF1/ESR1/FZD4/DLL1/LEF1/KIT/FGF10/WNT5B/E2F2/FZD1/FGF18/WNT9A/NOTCH3/APC2/WNT11/GADD45G/WNT2B/ESR2/FGF7/FLT4/HEY2/FRAT1/NOTCH4/FZD9/WNT6,80
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,77/3916,142/8538,0.5422535211267606,1.1822677638866912,2.0159364366773276,0.026929536907390333,0.12771712957635667,0.10092673244935585,ANAPC11/BIRC3/BIRC6/CDC27/CDC34/ELOB/RNF7/RPS27A/SOCS3/UBB/UBC/UBE2I/UBE2J2/UBE2Q1/UBE2R2/UBE2Z/UBE4A/VHL/FBXO2/BIRC7/MDM2/SAE1/UBE2B/UBE2M/PIAS1/MID1/KEAP1/ANAPC16/UBE2E1/UBE2D2/SMURF1/UBE2E2/NEDD4L/DDB1/UBE2C/SKP2/BRCA1/UBA6/CUL4B/UBE2A/PIAS4/FBXW8/KLHL9/UBE3A/UBE2G2/CDC20/PIAS3/CUL5/HERC1/ANAPC4/TRIP12/CUL2/RHOBTB1/UBE2S/SOCS1/FZR1/COP1/HERC2/FBXW7/ANAPC7/WWP1/UBE2D4/UBOX5/PML/PPIL2/MAP3K1/HERC3/UBE2O/MGRN1/PIAS2/CDC26/CBLB/TRAF6/UBE2QL1/KLHL13/CUL1/DET1,77
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,67/3916,122/8538,0.5491803278688525,1.197370183693632,2.0210060283690336,0.02702420422920011,0.12771712957635667,0.10092673244935585,AKT2/BCL10/CSF2/DLG1/GRB2/JUN/MAP2K1/MAP3K14/MAP3K7/NFATC1/NFKBIA/NFKBIB/NFKBIE/PAK4/PPP2R5B/PTPN11/RELA/TNF/HRAS/AKT3/MAPK11/GSK3B/MAP2K2/PPP2R3A/PTPN6/SOS2/CDK4/PIK3R1/PAK3/IKBKG/PAK1/CD4/NFKB1/PPP2R2A/PIK3CD/CDC42/VAV3/RHOA/MAPK1/PRKCQ/SOS1/PIK3CA/PAK2/NFATC3/PPP2R5C/PPP3CA/MALT1/PPP2R2C/PPP3R1/PPP2R2B/GRAP2/ITK/CBLB/PPP2R5E/CTLA4/MAPK10/MAP3K8/PPP3CC/TEC/LCK/NFATC2/PAK5/PAK6/RASGRP1/CD3D/ICOS/LCP2,67
Metabolism,Glycan biosynthesis and metabolism,hsa00604,Glycosphingolipid biosynthesis - ganglio series,11/3916,15/8538,0.7333333333333333,1.598876404494382,2.13671008284614,0.029674120711828497,0.13834556277811935,0.10932570788568394,ST6GALNAC4/ST3GAL1/ST6GALNAC3/HEXA/ST8SIA5/B3GALT4/ST8SIA1/ST3GAL2/SLC33A1/ST6GALNAC5/ST6GALNAC6,11
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,87/3916,163/8538,0.5337423312883436,1.1637109357864857,1.9423974400692308,0.03142613805946005,0.14443620373837524,0.11413875444161459,AKT2/ATF4/ATP6AP1/CDKN1A/CREB3/CREB3L2/GRB2/IRAK1/JUN/MAP2K1/MAP3K7/MYC/NFATC1/NFKBIA/RELA/STAT1/STAT5A/TGFBR1/TLR3/TLR4/TNF/RB1/HRAS/AKT3/NFATC4/MAPK11/ELK1/BID/CXCL8/STAT2/CCNE1/TAB2/PRKCB/FADD/IRF3/MAP2K2/SMAD3/DDX3X/SOS2/DDB1/TICAM1/IL6/ATF2/MYD88/SMAD4/PIK3R1/FAS/BAD/CCNA1/EP300/JAK2/IKBKG/NFKB1/PIK3CD/CDK2/CASP9/TGFB2/MAPK1/MMP9/CCNA2/SOS1/PIK3CA/NFATC3/TLR2/STAT5B/MAP3K1/STAT4/TIRAP/TICAM2/CREB5/APAF1/E2F2/IRF7/MAP2K4/TRAF6/MAPK10/TGFB3/CREB3L4/MAP2K6/CREB3L1/BCL2/CASP10/IFNB1/PRKCG/NFATC2/JAK3/CCNE2,87
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,84/3916,157/8538,0.535031847133758,1.1665224491389237,1.938356733515748,0.03181783038874353,0.14443620373837524,0.11413875444161459,AKT2/ATF4/COX7A2L/IL6R/JUN/NDUFA4/NDUFB11/NDUFB8/RELA/SOCS3/TNF/AKT3/MAPK11/NDUFV1/NDUFA1/NDUFS5/GSK3B/NDUFV2/BID/SDHC/CXCL8/UQCRC1/COX7A2/MAP3K11/XBP1/UQCRFS1/DDIT3/PRKAB1/COX6B1/NDUFA2/COX5A/UQCRH/NDUFA10/COX5B/NDUFA3/NDUFS8/IL6/NDUFA11/COX8A/NDUFA6/TRAF2/PIK3R1/CYC1/FAS/NDUFB10/NDUFB4/NDUFC2/PRKAA1/PRKAA2/NDUFB3/NDUFS4/COX7B/NFKB1/ADIPOR1/NDUFS6/PIK3CD/CDC42/UQCR10/NDUFB2/MAP3K5/COX6C/NDUFAB1/UQCRQ/PIK3CA/COX7C/PPARG/NDUFA13/UQCR11/NDUFS7/RXRA/BCL2L11/IRS2/LEPR/NDUFA4L2/IL1B/NDUFB1/MAPK10/INSR/UQCRHL/IL1A/CYP2E1/CEBPA/COX6B2/NDUFC2-KCTD14,84
Environmental Information Processing,Signal transduction,hsa04340,Hedgehog signaling pathway,33/3916,56/8538,0.5892857142857143,1.2848113964686998,1.9681638665936532,0.03351728913424844,0.1496223671801931,0.11823704988457667,ARRB1/CCND1/GSK3B/CSNK1G3/ARRB2/CCND2/CSNK1D/SMURF1/SHH/CSNK1G1/TPTEP2-CSNK1E/GLI3/GRK2/BOC/MEGF8/KIF3A/GPR161/MGRN1/CDON/EVC2/GRK3/LRP2/GLI1/HHAT/CUL1/SUFU/DISP1/BCL2/GLI2/GAS1/HHIP/SMO/PTCH2,33
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,23/3916,37/8538,0.6216216216216216,1.355312922728653,1.993590101831016,0.033827665623348,0.1496223671801931,0.11823704988457667,BAK1/CCND1/CDKN1A/GADD45A/MAP2K1/MYC/TPR/HRAS/NCOA4/MAP2K2/CCDC6/GADD45B/TPM3/TCF7/MAPK1/POLK/PPARG/RXRA/PAX8/LEF1/GADD45G/RXRG/CDH1,23
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,25/3916,41/8538,0.6097560975609756,1.3294426866638431,1.9462472053940487,0.0369116886169088,0.1595619645935245,0.12609168216543967,CCND1/CDKN1A/DAPK1/MAP2K1/MMP1/MMP2/MYC/RASSF1/THBS1/TYMP/RB1/HRAS/CXCL8/MDM2/MAP2K2/CDK4/EGF/MAPK1/MMP9/CDKN2A/HBEGF/DAPK3/RPS6KA5/E2F2/CDH1,25
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,39/3916,68/8538,0.5735294117647058,1.2504581505738148,1.908564898660309,0.037215377659529925,0.1595619645935245,0.12609168216543967,AKT2/BCL2A1/CCND1/CSF2/GRB2/JUP/MAP2K1/MYC/PIM1/PIM2/RELA/STAT5A/HRAS/AKT3/MAP2K2/SOS2/RPS6KB2/PIK3R1/RPS6KB1/BAD/CCNA1/IKBKG/EIF4EBP1/NFKB1/PIK3CD/TCF7/MAPK1/CCNA2/SOS1/PIK3CA/STAT5B/PML/ITGAM/LEF1/KIT/RUNX1T1/PER2/CEBPA/ZBTB16,39
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,84/3916,158/8538,0.5316455696202531,1.1591393956633609,1.8584173457527393,0.03792487274396815,0.1595619645935245,0.12609168216543967,ANAPC11/ATM/ATRX/CCND1/CDC27/CDK6/CDKN1A/CDKN2B/GADD45A/MAD2L1BP/MYC/NIPBL/PDS5A/PPP2R5B/PRKDC/SFN/SMC1A/SMC3/RB1/GSK3B/MDM2/CCNE1/CDC25B/KNL1/BUB1/YWHAG/CCND2/SMAD3/CDC25A/PDS5B/ANAPC16/CDCA5/GADD45B/PLK1/CDK4/SKP2/SMAD4/CCNB1/CCNA1/EP300/MAD2L2/CDK7/CDKN1B/CDC20/BUB1B/CDK2/RAD21/MCM6/TGFB2/CCND3/CDC14B/SMAD2/ANAPC4/TFDP1/CCNA2/FZR1/CDKN2A/CCNB2/ANAPC7/PPP2R5C/TTK/AURKB/CDKN1C/TFDP2/HDAC8/WEE1/PKMYT1/RBL1/MCM4/ZBTB17/TICRR/CCNB3/CDC7/CDC26/E2F2/ESCO1/CDT1/PPP2R5E/GADD45G/TGFB3/ESCO2/CUL1/CDKN2D/CCNE2,84
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,84/3916,158/8538,0.5316455696202531,1.1591393956633609,1.8584173457527393,0.03792487274396815,0.1595619645935245,0.12609168216543967,CADM3/CLDN1/CLDN4/CLDN7/ESAM/HLA-DPA1/HLA-DRA/HLA-E/ICAM1/ITGA4/ITGB1/NCAM1/NEO1/NLGN4X/PTPRM/SDC4/SELE/VCAN/GLG1/F11R/PVR/ICOSLG/SDC2/NECTIN2/HLA-DPB1/HLA-DMA/CLDN18/NECTIN3/CDH2/SLITRK4/PTPRD/NLGN4Y/HLA-DMB/CLDN12/CNTNAP2/CD4/CDH4/NRXN3/NTNG1/ALCAM/HLA-F/SELL/SLITRK5/SLITRK6/MPZ/SLITRK2/IGSF11/LRRC4B/ITGAM/PECAM1/HLA-DOA/CD274/SPN/JAM2/SELPLG/NCAM2/PDCD1LG2/CD22/NECTIN1/NFASC/HLA-DRB1/LRRC4C/CTLA4/ICAM3/HLA-DQA2/HLA-DRB5/NRCAM/CD226/CLDN3/ICAM2/ITGB2/NLGN3/CLDN6/CDH3/CLDN9/HLA-DOB/VTCN1/HLA-DQB1/CLDN16/ICOS/CDH1/NEGR1/CLDN10/CLDN14,84
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,107/3916,205/8538,0.5219512195121951,1.13800293978425,1.8408719882567524,0.038568492976555256,0.1603148202037538,0.12668661611829818,AKT2/ATP5MC1/COX7A2L/CYBA/G6PD/MMP2/NDUFA4/NDUFB11/NDUFB8/PPIF/PPP1CA/PRKCD/PRKCZ/RAC2/RELA/RYR2/TGFBR1/VDAC2/AKT3/MAPK11/ATP2A3/NDUFV1/NDUFA1/NDUFS5/GSK3B/NDUFV2/SDHC/UQCRC1/COX7A2/UQCRFS1/PLCB4/PPP1CB/PRKCB/CTSD/SMAD3/ATP5F1B/COX6B1/NDUFA2/COX5A/CAMK2D/UQCRH/NDUFA10/COX5B/NDUFA3/TBC1D4/NDUFS8/SLC25A5/NDUFA11/COX8A/NDUFA6/ATP5PD/PIK3R1/CYC1/GFPT2/ATP5MC3/NDUFB10/NDUFB4/NDUFC2/NDUFB3/NDUFS4/COX7B/PPP1CC/NFKB1/MPC2/NDUFS6/PIK3CD/ATP5MC2/SLC2A1/ATP5PB/UQCR10/ATP5F1E/NDUFB2/TGFB2/GSR/COX6C/AGT/NDUFAB1/SMAD2/MMP9/UQCRQ/PIK3CA/ATP5F1D/COX7C/NDUFA13/UQCR11/NDUFS7/PDK3/COL3A1/NDUFA4L2/PLN/TNNI3/NDUFB1/CD36/MAPK10/TGFB3/PDK2/PDK4/INSR/NCF4/UQCRHL/PRKCG/ATP2A1/CPT1B/AGER/COX6B2/SLC2A4/NDUFC2-KCTD14,107
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,34/3916,59/8538,0.576271186440678,1.256436003531795,1.8192471357136804,0.045897268276347325,0.18850663756356936,0.14896481808989923,AKT2/APC/BAK1/CCND1/CDKN1A/GADD45A/GRB2/ILK/MAP2K1/MYC/HRAS/AKT3/GSK3B/ELK1/MAP2K2/SOS2/GADD45B/PIK3R1/BAD/EGF/PIK3CD/CASP9/TCF7/MAPK1/AXIN1/SOS1/PIK3CA/POLK/MLH1/LEF1/APC2/GADD45G/CTNNA2/CDH1,34
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,36/3916,63/8538,0.5714285714285714,1.24587771778783,1.802928925273183,0.0470798974615854,0.191088995579376,0.15100549154861448,APC/BAK1/CDKN1A/GADD45A/WNT4/WNT7B/DVL1/GSK3B/SHH/GADD45B/GLI3/FZD6/DVL3/TCF7/AXIN1/POLK/FZD3/FZD2/FZD4/BMP4/LEF1/WNT5B/FZD1/GLI1/WNT9A/APC2/WNT11/GADD45G/WNT2B/SUFU/GLI2/HHIP/SMO/PTCH2/FZD9/WNT6,36
Metabolism,Glycan biosynthesis and metabolism,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,10/3916,14/8538,0.7142857142857143,1.5573471472347877,1.9209987911549162,0.04882010660257163,0.19584810206845593,0.15476631101672034,B3GNT7/B4GALT3/FUT8/ST3GAL1/B4GALT2/CHST6/CHST4/ST3GAL2/CHST1/CHST2,10
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,59/3916,109/8538,0.5412844036697247,1.1801548106568207,1.7423287273766932,0.05015368867177747,0.19787714244142157,0.15636973269970464,AKT2/CCL5/IRAK1/JUN/MAP2K1/MAP3K7/NFKBIA/RELA/SPP1/STAT1/TLR3/TLR4/TNF/TOLLIP/AKT3/MAPK11/CXCL8/STAT2/TAB2/FADD/IRF3/MAP2K2/TICAM1/IL6/MYD88/CTSK/PIK3R1/IFNAR2/IKBKG/NFKB1/PIK3CD/IRF5/MAPK1/CCL3/TLR6/PIK3CA/TLR2/TLR1/TIRAP/TICAM2/CCL3L1/IL1B/IRF9/IRF7/TLR7/MAP2K4/TRAF6/MAPK10/MAP3K8/MAP2K6/IFNB1/CXCL10/LY96/CCL4L2/CXCL11/TLR5/IL12A/IL12B/CCL4,59
Human Diseases,Substance dependence,hsa05032,Morphine addiction,50/3916,91/8538,0.5494505494505495,1.19795934402676,1.7474488280296043,0.05055861211238778,0.19787714244142157,0.15636973269970464,ARRB1/GABRB3/GNB2/GNG2/GNG5/GRK6/PDE1C/GABRE/PRKCB/ARRB2/PDE8A/GNB1/GNB4/PDE1B/GRK2/PDE3A/GNG12/GABBR1/GABRA3/GNB5/CACNA1A/ADCY2/PDE7A/GRK5/PDE3B/GABRA5/GABRG3/ADORA1/GABRQ/PDE10A/PDE11A/PDE4A/ADCY1/GRK3/GNG7/GABRR2/GABRD/PDE7B/PDE1A/PRKCG/GABRG1/GABBR2/KCNJ6/PDE8B/GNG4/GNG8/GABRG2/PDE2A/GNB3/GNG3,50
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,89/3916,170/8538,0.5235294117647059,1.1414438502673796,1.7145758662715496,0.05104656718054064,0.19787714244142157,0.15636973269970464,AKT2/APC/BAK1/BCL2L1/BRD7/CCND1/CDK6/CDKN1A/GADD45A/GRB2/GSTO1/HMOX1/LRP6/MAP2K1/MET/MYC/NQO1/SMARCA2/TERT/TGFBR1/WNT4/WNT7B/RB1/HRAS/AKT3/GSTP1/DVL1/SMARCE1/IGF2/GSK3B/ELK1/PBRM1/TGFA/PRKCB/ACTG1/MAP2K2/LRP5/KEAP1/SMAD3/SHC1/SOS2/SMARCA4/RPS6KB2/GADD45B/CDK4/SMAD4/SMARCC1/PIK3R1/RPS6KB1/BAD/TXNRD2/GSTM3/NFE2L2/MGST3/PIK3CD/FZD6/DVL3/TGFB2/TCF7/ACTB/SHC4/MAPK1/SMAD2/AXIN1/CDKN2A/SOS1/PIK3CA/POLK/FZD3/FZD2/DPF1/FZD4/LEF1/WNT5B/E2F2/FZD1/WNT9A/APC2/WNT11/GADD45G/TGFB3/WNT2B/TXNRD3/GSTM2/PRKCG/GSTT2B/FRAT1/FZD9/WNT6,89
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,79/3916,150/8538,0.5266666666666666,1.1482839632277833,1.6864350328420592,0.054601957425603746,0.2075153685706117,0.16398621040362601,AKT2/APC/BAK1/CCND1/CDKN1A/CDKN2B/GADD45A/GRB2/JUP/LRP6/MAP2K1/MET/MYC/TERT/TGFBR1/WNT4/WNT7B/RB1/HRAS/AKT3/DVL1/GSK3B/CCNE1/MAP2K2/LRP5/SMAD3/SHC1/SOS2/SHH/RPS6KB2/GADD45B/SMAD4/PIK3R1/RPS6KB1/EGF/RARB/CDKN1B/PIK3CD/FZD6/CDK2/DVL3/TGFB2/TCF7/SHC4/MAPK1/SMAD2/AXIN1/SOS1/PIK3CA/POLK/FZD3/FZD2/MLH1/RXRA/FGF1/FZD4/LEF1/FGF10/WNT5B/E2F2/FZD1/FGF18/WNT9A/APC2/WNT11/GADD45G/TGFB3/WNT2B/BCL2/FGF7/CTNNA2/CDX2/FGFR2/FRAT1/CCNE2/RXRG/CDH1/FZD9/WNT6,79
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,116/3916,226/8538,0.5132743362831859,1.119084852703228,1.6700019867816878,0.054735937796885986,0.2075153685706117,0.16398621040362601,AKT2/ARHGEF12/ATF4/BAK1/CALM2/CCL5/CCND1/CCR1/CDK6/CDKN1A/CGAS/CREB3/CREB3L2/CX3CL1/GNB2/GNG2/GNG5/GRB2/HLA-E/IL6R/ITPR1/ITPR3/MAP2K1/MYC/NFATC1/NFKBIA/PXN/RAC2/RELA/ROCK1/TAP1/TAPBP/TNF/RB1/HRAS/AKT3/NFATC4/MAPK11/GSK3B/ELK1/BID/CXCL8/MDM2/GNAQ/ITGB3/PLCB4/PRKCB/FADD/IRF3/MAP2K2/SOS2/GNB1/RPS6KB2/GNB4/CDK4/IL6/ATF2/AKAP13/TRAF2/PIK3R1/CCR3/RPS6KB1/FAS/GNA13/IKBKG/GNG12/RAC3/CCL2/RHEB/EIF4EBP1/NFKB1/IL10RB/GNB5/IL1R1/PIK3CD/STING1/ADCY2/TSC1/CASP9/HLA-F/RHOA/MAPK1/CCL3/CDKN2A/SOS1/PIK3CA/NFATC3/PPP3CA/PTGER1/PPP3R1/GNA12/CCL3L1/CREB5/IL1B/ADCY1/E2F2/GNG7/TRADD/CREB3L4/TRAF5/MAP2K6/CREB3L1/PPP3CC/PDGFRA/IFNB1/PRKCG/NFATC2/CXCR4/CCL4L2/PTGS2/GNG4/GNG8/PTGER2/CCL4/GNB3/GNG3,116
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,109/3916,212/8538,0.5141509433962265,1.1209961069246632,1.6420264023607434,0.05814715881283472,0.2180518455481302,0.1723125186787665,ADORA2B/AKT2/CALM2/CSF1/EFNA1/ENAH/EPHA2/F2R/FGFR1/ITGB1/MAP2K1/MET/PDGFB/PDGFRB/PRKCZ/PRKD3/RAC2/RAPGEF2/RAPGEF3/SIPA1L2/THBS1/RALB/HRAS/AKT3/MAPK11/SIPA1L1/GNAQ/ITGB3/PLCB4/KITLG/PRKCB/PLCE1/ACTG1/MAP2K2/KRIT1/PDGFC/RRAS/TIAM1/PFN1/PRKD2/PIK3R1/EGF/RAC3/ID1/VASP/PFN2/PIK3CD/AFDN/MAGI1/CDC42/ADCY2/VAV3/RAP1B/ACTB/RHOA/MAPK1/ARAP3/RAP1GAP/RAPGEF6/RGS14/PIK3CA/ANGPT1/PDGFA/PARD6B/PGF/LPAR2/PRKD1/ITGAM/FGF1/DOCK4/SIPA1/MRAS/PARD6A/CNR1/MAGI3/TLN2/P2RY1/LPAR1/KIT/EFNA4/FGF10/ADCY1/FGF18/EVL/LPAR4/MAP2K6/EFNA3/PDGFRA/DRD2/INSR/GRIN2A/ADORA2A/RAPGEF4/PRKCG/KDR/FGF7/TEK/ITGB2/FLT4/RASGRP3/GRIN2B/ANGPT2/PFN4/EFNA2/FGFR2/CDH1/LCP2/FPR1/SKAP1,109
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,65/3916,122/8538,0.5327868852459017,1.1616277901505383,1.6550156266422047,0.05919356335786659,0.218387398283368,0.1725776846846447,AKT2/CCND1/GATA4/HIF1A/MAP2K1/MED1/MYC/SLC16A2/STAT1/WNT4/HRAS/AKT3/NCOA3/ATP2A3/NCOA1/GSK3B/MDM2/ITGB3/PLCB4/PRKCB/PLCE1/ACTG1/MAP2K2/SLC9A1/MED14/PFKP/TBC1D4/NOTCH2/KAT2B/PIK3R1/BAD/EP300/MED13L/RHEB/RCAN1/DIO2/RCAN2/PIK3CD/SLC2A1/NCOR1/CASP9/ACTB/MAPK1/THRB/MED24/SIN3A/SLC16A10/THRA/PIK3CA/RXRA/ESR1/BMP4/DIO3/PLN/MED27/NOTCH3/MED30/ATP1A2/PFKFB2/SLCO1C1/PRKCG/ATP2A1/ATP1B2/NOTCH4/RXRG,65
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,88/3916,169/8538,0.5207100591715976,1.135296855262283,1.635133748847228,0.059926815359854724,0.218387398283368,0.1725776846846447,AKT2/ATG101/ATG2B/ATG7/BCL2L1/BIRC6/DAPK1/DDIT4/EIF2AK4/EPG5/GABARAP/HIF1A/ITPR1/MAP2K1/MAP3K7/MTMR14/PIK3C3/PRKCD/RB1CC1/RPS27A/SQSTM1/UBB/UBC/ULK1/VAMP8/YKT6/HRAS/AKT3/SUPT20H/WDFY3/RRAGC/NBR1/BNIP3/GABARAPL1/GORASP1/MAP2K2/CTSD/WDR45B/RRAGA/RPS6KB2/RRAS/RRAS2/ATG4B/MLST8/WDR45/ATG2A/VPS18/RRAGD/PIK3R1/CTSL/RPS6KB1/STX17/RAB39B/BAD/PRKAA1/RHEB/PRKAA2/ATG16L1/MAP1LC3A/PIK3CD/ATG9A/TP53INP2/LAMP2/TSC1/CAMKK2/PIK3R4/UVRAG/MAPK1/VPS41/PRKCQ/PIK3CA/DAPK3/PLEKHM1/ATG5/ATG12/RPTOR/ATG4D/IRS2/MRAS/TRAF6/ATG4C/MAPK10/BCL2/ATG16L2/RAB7B/C9orf72/ATG9B/MAP1LC3C,88
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,120/3916,235/8538,0.5106382978723404,1.1133375350444437,1.621620354277277,0.06013566039686945,0.218387398283368,0.1725776846846447,ATP5MC1/COX7A2L/CPT1A/CREB3/CREB3L2/FGFR1/GRB2/NDUFA4/NDUFB11/NDUFB8/PPARGC1A/SMARCA2/MGLL/HRAS/SMARCE1/MAPK11/NDUFV1/NDUFA1/NDUFS5/NDUFV2/SDHC/UQCRC1/COX7A2/COA4/COX19/UQCRFS1/ACTG1/PRKAB1/ATP5F1B/COX6B1/SOS2/NDUFA2/COX5A/SMARCA4/UQCRH/RPS6KB2/NDUFA10/FRS2/COX5B/NDUFA3/NDUFS8/ATF2/MLST8/NDUFAF3/NDUFA11/COX8A/NDUFA6/SMARCC1/ATP5PD/CYC1/RPS6KB1/ATP5MC3/ACSL3/COA6/NDUFB10/NDUFB4/NDUFC2/ACSL1/PRKAA1/RHEB/PRKAA2/NDUFB3/NDUFS4/COX7B/COX14/ATP5MG/PRKG2/RPS6KA3/NDUFS6/ATP5MC2/ADCY2/ATP5PB/TSC1/UQCR10/ATP5F1E/NDUFB2/MAP3K5/COX6C/ACTB/NDUFAB1/NDUFAF2/UQCRQ/SOS1/ATP5F1D/COX7C/NDUFAF1/ACSL4/PPARG/NDUFA13/UQCR11/NDUFS7/RPTOR/DPF1/PRKG1/RPS6KA6/COA3/SIRT6/SLC25A20/CNR1/NDUFAF8/NDUFA4L2/CREB5/PRDM16/ADCY1/NDUFB1/CREB3L4/ATP5MF/NPR1/CREB3L1/UQCRHL/BMP8A/COX20/NPPA/KLB/ATP5ME/CPT1B/ADCY10/COX6B2/NDUFC2-KCTD14/PLIN1,120
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,70/3916,133/8538,0.5263157894736842,1.1475189505940542,1.578206354077572,0.0682622748372647,0.24531755019642001,0.19385887261898638,ATP6AP1/ATP6V0B/CLN3/CLTA/CLTB/CLTC/GLA/GM2A/GNPTAB/IDS/LAPTM5/SCARB2/TCIRG1/CTNS/MEAK7/LITAF/MAN2B1/DNASE2/NPC1/CD63/CD68/PSAP/GALNS/AP1S1/DMXL1/CTSD/NCOA7/CTSA/ENTPD4/CTSK/ASAH1/CTSL/AP1S3/ATP6V0C/AP4E1/AP3B1/AP3M1/CTSO/LAMP2/SORT1/AP4M1/LAMP3/GNS/ACP2/HEXA/PPT2/WDR7/GGA3/ACP5/FUCA1/AGA/AP3M2/MANBA/AP1S2/HYAL1/AP3S2/HYAL3/CTSW/HYAL2/CLTCL1/CTSE/AP1M2/ABCB9/CTSF/MCOLN1/NAGPA/PSAPL1/AP3B2/ATP6V0A4/IDUA,70
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,58/3916,109/8538,0.5321100917431193,1.1601521867473832,1.5488776275517016,0.07345057378799802,0.26124173151401353,0.20644274130321746,AKT2/CPT1A/CREB3/CREB3L2/NFKBIA/PPARGC1A/PPP1CA/PRKCD/PRKCZ/PTPN11/PYGB/RELA/SOCS3/TNF/TRIB3/AKT3/GSK3B/PPP1CB/PRKCB/PRKAB1/RPS6KB2/OGA/TBC1D4/IL6/PIK3R1/GFPT2/RPS6KB1/PYGL/PRKAA1/PRKAA2/OGT/PPP1CC/RPS6KA3/NFKB1/PIK3CD/SLC2A1/PCK2/SLC27A4/CRTC2/AGT/PRKCQ/PIK3CA/IRS2/SLC27A6/PPP1R3B/RPS6KA6/CREB5/PPP1R3C/PRKCE/CD36/MAPK10/CREB3L4/CREB3L1/INSR/PPP1R3D/PPP1R3E/CPT1B/SLC2A4,58
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,110/3916,216/8538,0.5092592592592593,1.110330836454432,1.5117115883733283,0.07475436517020619,0.26316587738490954,0.20796327152613753,ABCA1/AKT2/ATF4/BCL2L1/CALM2/CCL5/CXCL2/CYBA/HSP90AA1/HSP90B1/HSPA1A/HSPA1B/HSPD1/ICAM1/IL18/IRAK1/ITPR1/JUN/MAP3K7/MMP1/NFATC1/NFKBIA/OLR1/RELA/SELE/TLR4/TNF/TNFRSF10A/HRAS/AKT3/MAPK11/LDLR/GSK3B/BID/CXCL8/CASP1/XBP1/PLCB4/MIB1/DDIT3/TAB2/POU2F1/IRF3/TNFSF10/CAMK2D/PYCARD/TICAM1/IL6/MYD88/TRAF2/PIK3R1/FAS/BAD/CYP2J2/LYN/JAK2/IKBKG/CCL2/NFE2L2/NFKB1/TNFRSF10B/ATF6/PIK3CD/CDC42/VAV3/CASP9/MAP3K5/RAP1B/RHOA/MAPK1/HSPA6/MMP9/CCL3/CXCL1/TLR6/PIK3CA/NFATC3/TLR2/PPP3CA/PPARG/HSPA2/PPP3R1/RXRA/TIRAP/TICAM2/CCL3L1/IL1B/APAF1/IRF7/MAP2K4/CD36/TRAF6/CYP1A1/MAPK10/VLDLR/MAP2K6/CYP2C9/PPP3CC/BCL2/IFNB1/NCF4/LY96/NFATC2/IL12A/IL12B/AGER/HSPA1L/RXRG/MMP3/POU2F3,110
