category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,68/4046,122/8538,0.5573770491803278,1.1761950681912108,1.8602294095954415,0.03851125474498673,0.17954571468946515,0.14462263517320764,MAP2K1/DLG1/JUN/RELA/NFKBIE/MAP3K14/BCL10/PTPN11/AKT3/PPP2R5B/AKT2/NFKBIB/GRB2/MAP3K7/GSK3B/PAK4/HRAS/NFKBIA/MAP2K2/CDK4/MAPK11/CSF2/SOS2/NFATC1/PIK3R1/PPP2R2A/PPP2R3A/NFKB1/MAPK1/PAK1/IKBKG/PTPN6/PIK3CD/PAK2/SOS1/PPP2R5C/PIK3CA/TNF/NFATC3/PPP3CA/MALT1/PPP3R1/CD4/MAPK14/PPP2R2C/CBLB/PPP2R5E/PPP2R2B/MAP3K8/TEC/PAK3/VAV3/GRAP2/ITK/PRKCQ/MAPK10/CTLA4/NFATC2/PAK6/RASGRP1/PAK5/LCK/CD3D/CD8A/PTPRC/LCP2/ICOS/CD28,68
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,68/4046,122/8538,0.5573770491803278,1.1761950681912108,1.8602294095954415,0.03851125474498673,0.17954571468946515,0.14462263517320764,STAT1/MAP2K1/ACTG1/MYC/MDM2/AKT3/AKT2/NOTCH2/SLC16A2/MED1/GSK3B/CCND1/HIF1A/HRAS/GATA4/PFKP/NCOA3/ITGB3/MAP2K2/NCOA1/MED14/SLC9A1/ATP2A3/PLCE1/EP300/WNT4/TBC1D4/MED13L/PLCB4/KAT2B/PIK3R1/RCAN1/RHEB/MAPK1/SLC2A1/NCOR1/BAD/THRB/PIK3CD/SIN3A/PRKCA/CASP9/THRA/PIK3CA/MED24/HDAC2/BMP4/PFKL/MTOR/NOTCH3/MED27/PRKCB/MED30/PFKFB2/DIO2/RCAN2/SLC16A10/ATP1A2/DIO3/FOXO1/ESR1/PLN/PRKCG/ATP2A1/ATP1B2/SLCO1C1/NOTCH4/RXRG,68
Human Diseases,Cancer: specific types,hsa05211,Renal cell carcinoma,41/4046,70/8538,0.5857142857142857,1.235993220817739,1.8814982945491647,0.03908386028828269,0.17978575732610036,0.14481598759447903,EPAS1/PDGFB/FLCN/MAP2K1/ELOB/JUN/MET/VHL/CDKN1A/PTPN11/AKT3/AKT2/GRB2/PAK4/HIF1A/HRAS/MAP2K2/TFE3/TGFA/SOS2/PRCC/EP300/PIK3R1/MAPK1/PAK1/SLC2A1/BAD/RAP1B/TGFB2/ARNT2/PIK3CD/CUL2/PAK2/SOS1/PIK3CA/EGLN2/EGLN3/TGFB3/PAK3/PAK6/PAK5,41
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,163/4046,311/8538,0.5241157556270096,1.1060060112564034,1.8073224586859697,0.04018382163049489,0.18241340082264126,0.14693253338574308,PSMB4/UQCRFS1/COX7A2/ATG101/AP2M1/PSMB3/NDUFA1/PSMB6/TUBA1A/COX7A2L/CLTA/CLTC/NDUFV1/SDHC/PSMA7/NDUFS5/PSMA2/AP2A2/NDUFA4/CLTB/TUBB/UQCRC1/PSMB1/PSMB7/CREB3L2/PSMB2/CREB3/ULK1/NDUFB11/VDAC2/ITPR1/ATP5MC1/PSMD13/PIK3C3/ATP5F1B/POLR2A/PSMD8/TUBB2B/PSMD4/NDUFV2/ADRM1/POLR2G/REST/PSMC4/PSMD2/TUBB2A/NDUFB8/PPIF/RB1CC1/ACTR1A/GPX1/SLC25A5/DCTN2/KIF5B/GNAQ/COX6B1/NDUFA10/UQCRH/PSMA6/PSMB5/COX5A/ATG2B/COX5B/POLR2H/POLR2B/SOD1/DCTN3/ATP5MC3/PSMD3/KLC2/POLR2I/NDUFA2/COX8A/STX1A/EP300/ATP5PD/PSMD1/NDUFS8/NDUFA3/POLR2L/ATG2A/CYC1/NDUFA11/PLCB4/NDUFA6/ATP5PB/NDUFC2/PSMD11/HTT/TGM2/NDUFB4/TRAF2/COX7B/DCTN4/POLR2E/NDUFB10/NDUFS4/ATP5MC2/NDUFB3/POLR2J/PSMD14/MAP3K5/NDUFS6/PIK3R4/COX6C/UQCR10/ATP5F1E/SIN3A/NDUFB2/BBC3/NDUFAB1/CASP9/SLC1A3/UQCRQ/GPX7/COX7C/HDAC2/ATP5F1D/NDUFA13/UQCR11/GPX8/IFT57/PPARG/HAP1/NDUFS7/CREB1/DCTN6/CREB5/MTOR/CLTCL1/APAF1/TUBA4A/TAF4B/TBP/NRF1/NDUFA4L2/NDUFB1/CREB3L4/CREB3L1/PPARGC1A/DNAH9/DNAH6/DNAH14/UQCRHL/DNAH1/BDNF/TUBA3C/MAPK10/KIF5A/DNAH12/KIF5C/TUBA3E/KLC3/GRIN2B/GPX5/TUBB1/DNALI1/SLC1A2/DNAH3/DNAH2/KCNJ10/COX6B2/CACNA1B,163
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,56/4046,99/8538,0.5656565656565656,1.1936667715214426,1.8393861954688642,0.04113505147750511,0.1843063994771333,0.14845732864061997,ITGA5/TPM1/EMD/ACTG1/ITGA1/LMNA/CACNG6/ITGB5/ITGB1/ITGB3/ATP2A3/PRKAB1/TPM3/ITGB4/PRKAA1/PRKAA2/TTN/SNTB2/CACNA2D1/DMD/TGFB2/IL6/SGCB/TNF/AGT/EDN1/CACNB4/CACNG7/SSPN/SGCE/ITGA4/ITGA7/TNNI3/TGFB3/CACNG4/CACNA1C/SNTB1/CACNA2D4/CACNB2/RYR2/SLC8A3/DTNA/SGCZ/SLC8A1/ATP2A1/ITGA11/SGCD/SGCG/SLC8A2/LAMA2/SGCA/TNNC1/ITGB7/NOS1/ITGB6/DES,56
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,59/4046,105/8538,0.5619047619047619,1.1857495939552292,1.8175115465133742,0.042842063539890285,0.18949374258028395,0.1526356919639816,STAT1/RELB/JUN/RELA/IRF1/ITPR3/MAP3K14/ARHGEF12/BCL10/MDM2/PTPN11/AKT3/AKT2/ITPR1/PRKCD/CALM2/STAT2/NFKB2/HRAS/NFKBIA/MAPK11/CASP1/IL23A/RRAS2/RRAS/NFATC1/PIK3R1/PYCARD/NFKB1/SYK/MAPK1/NFATC4/PAK1/IKBKG/PLK3/PIK3CD/IL6/BCL3/PIK3CA/TNF/NFATC3/PPP3CA/MALT1/PPP3R1/MAPK14/MRAS/IRF9/IL1B/CBLB/CCL22/PTGS2/IL12A/MAPK10/NFATC2/CCL17/IL12B/LSP1/CLEC7A/IL17D,59
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,61/4046,109/8538,0.5596330275229358,1.1809557066215584,1.804443182590511,0.043882270896982545,0.19163776530960733,0.15436268510064483,STAT1/MAP2K1/JUN/RELA/TOLLIP/CCL5/IRAK1/AKT3/CXCL8/AKT2/STAT2/MAP3K7/NFKBIA/TAB2/MAP2K2/MAPK11/IRF3/FADD/MYD88/TICAM1/PIK3R1/IFNAR2/NFKB1/MAPK1/IKBKG/CTSK/IRF5/PIK3CD/IL6/TLR6/PIK3CA/TNF/TLR1/MAPK14/CCL3/IRF9/IL1B/TIRAP/TLR2/TRAF6/MAP2K4/IRF7/TLR3/CCL3L1/SPP1/MAP3K8/TLR4/CXCL10/LY96/TICAM2/MAP2K6/CXCL11/TLR7/IL12A/MAPK10/IFNB1/TLR5/IL12B/CCL4L2/CCL4/CD80,61
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,146/4046,278/8538,0.5251798561151079,1.1082515105068689,1.7414541536670758,0.04652300817115549,0.1997603316729216,0.1609053472514151,PSMB4/UQCRFS1/COX7A2/RAC2/ATF4/PSMB3/NDUFA1/CAV2/PSMB6/TUBA1A/COX7A2L/ITPR3/NDUFV1/SDHC/PSMA7/NDUFS5/PSMA2/NDUFA4/TUBB/CCL5/STIP1/UQCRC1/PSMB1/PSMB7/CREB3L2/PSMB2/CREB3/LAMC1/NDUFB11/VDAC2/ITPR1/ATP5MC1/PSMD13/ATP5F1B/PRKCD/PSMD8/TUBB2B/PSMD4/NDUFV2/HSPA1B/ADRM1/GSK3B/PSMC4/HSPA1A/PSMD2/TUBB2A/NDUFB8/PPIF/SLC25A5/KIF5B/COX6B1/NDUFA10/UQCRH/MAPK11/PSMA6/DDIT3/PSMB5/CSNK2B/COX5A/COX5B/SOD1/EGR1/ATP5MC3/PSMD3/KLC2/NDUFA2/COX8A/ATP5PD/ATF2/PSMD1/NDUFS8/NDUFA3/CYC1/GRIN2D/NDUFA11/NDUFA6/PIK3R1/ATP5PB/NDUFC2/PSMD11/NDUFB4/MAPK1/COX7B/NDUFB10/NDUFS4/ATP5MC2/NDUFB3/BAD/PSMD14/NDUFS6/PIK3CD/COX6C/UQCR10/ATP5F1E/NDUFB2/NDUFAB1/IL6/HSPA6/CASP9/UQCRQ/PIK3CA/COX7C/NCAM1/TNF/PPP3CA/ATP5F1D/NDUFA13/PPP3R1/UQCR11/MAPK14/NDUFS7/CREB1/CREB5/IL1B/APAF1/TUBA4A/RYR3/NDUFA4L2/CYBA/NDUFB1/CREB3L4/GRIN2A/CACNA1C/CREB3L1/RYR2/UQCRHL/IL1A/TUBA3C/GRIN3B/C5/NCAM2/MAPK10/KIF5A/NCF4/KIF5C/TUBA3E/RYR1/KLC3/GRIN2B/HSPA1L/TUBB1/C8B/CYBB/COX6B2/CACNA1B/C7,146
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,113/4046,212/8538,0.53301886792452835,1.1247936466484487,1.746175574142742,0.04690025178407724,0.1997603316729216,0.1609053472514151,RALB/PDGFB/RAC2/F2R/MAP2K1/RAPGEF3/MET/FGFR1/ACTG1/THBS1/ENAH/RAPGEF2/EFNA1/AKT3/AKT2/PRKD3/EPHA2/CALM2/CSF1/PRKCZ/ITGB1/ADORA2B/HRAS/ITGB3/MAP2K2/SIPA1L1/SIPA1L2/GNAQ/MAPK11/PFN1/PDGFRB/PLCE1/KRIT1/RRAS/PDGFC/TIAM1/PRKD2/PLCB4/PIK3R1/ID1/PFN2/RAC3/MAPK1/VASP/AFDN/MAGI1/RAP1B/PIK3CD/PRKCA/RAP1GAP/ARAP3/RAPGEF6/KITLG/PIK3CA/RGS14/PARD6B/PGF/PRKD1/LPAR2/PDGFA/MAPK14/ITGAM/DOCK4/MRAS/MAGI3/TLN2/ANGPT1/LPAR1/PRKCI/ADCY1/ADCY2/EFNA4/FGF1/SIPA1/PARD6A/PARD3/EVL/PRKCB/GRIN2A/KIT/FGF18/INSR/EFNA3/EGF/VAV3/P2RY1/PDGFRA/RAPGEF4/ADORA2A/FGF10/MAP2K6/DRD2/PRKCG/KDR/ITGB2/EFNA2/CNR1/LPAR4/FGFR2/FGF7/FLT4/ANGPT2/TEK/GRIN2B/PFN4/FPR1/FGF9/VEGFD/FGF21/LCP2/CDH1/ADCY8/F2RL3,113
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,78/4046,143/8538,0.5454545454545454,1.151035815395677,1.7285554636036433,0.050153992223151256,0.21019490003731128,0.16931030849687317,STAT1/IFNGR2/SQSTM1/MAP2K1/RELB/JUNB/JUN/RELA/TGFBR1/ITPR3/MAP3K14/FOSL1/AKT3/FHL2/AKT2/ITPR1/GRB2/STAT2/CSF1/MAP3K7/NFKB2/SOCS3/TNFRSF11A/NFKBIA/SIRPA/TAB2/ITGB3/MAPK11/ATP2A3/IFNGR1/NFATC1/PIK3R1/IFNAR2/NFKB1/SYK/MAPK1/TRAF2/IKBKG/IL1R1/CTSK/TGFB2/PIK3CD/ACP5/SOCS1/TNFRSF11B/PIK3CA/TNF/PPP3CA/GAB2/PPP3R1/SIRPB1/MAPK14/PPARG/CREB1/IRF9/IL1B/TRAF6/CYBA/FOSB/OSCAR/TEC/IL1A/MAP2K6/MAPK10/LILRA2/ATP2A1/NCF4/BLNK/IFNB1/NFATC2/FCGR2A/LCK/SIRPG/TNFSF11/FCGR2C/LCP2/BTK/LILRB2,78
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,41/4046,71/8538,0.5774647887323944,1.2185848655949538,1.7552144657829187,0.05095126968802916,0.21019490003731128,0.16931030849687317,STAT1/SHC1/MAP2K1/RELA/IRF1/STAT5A/AKT3/AKT2/GRB2/SOCS2/GSK3B/SOCS3/TNFRSF11A/CCND1/HRAS/MAP2K2/CCND2/MAPK11/SOS2/PIK3R1/JAK2/NFKB1/SOCS4/MAPK1/GALT/PIK3CD/SOS1/SOCS1/PIK3CA/STAT5B/MAPK14/SOCS5/SOCS6/SHC4/ESR1/MAPK10/PRLR/ESR2/CYP17A1/CISH/TNFSF11,41
Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,56/4046,100/8538,0.56,1.1817301038062284,1.7348136085789088,0.05117788870473666,0.21019490003731128,0.16931030849687317,HLA-DPA1/IL6R/ITGA5/IL7R/TFRC/CD44/MME/ITGA1/IL4R/ANPEP/CD59/CSF1/CD9/ITGB3/CSF2/CD24/HLA-DMA/IL1R1/EPOR/IL6/KITLG/TNF/GP1BA/HLA-DMB/CD4/ITGAM/CD22/IL1B/HLA-DPB1/ITGA4/HLA-DRA/KIT/CSF3/IL1A/HLA-DOA/HLA-DRB1/IL7/CD36/CD1D/IL11RA/HLA-DRB5/IL11/CD37/HLA-DOB/CD3D/CSF2RA/CD8A/HLA-DQB1/IL5RA/CD34/HLA-DQA2/FLT3/IL1R2/CD38/THPO/IL3RA,56
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,25/4046,41/8538,0.6097560975609756,1.2867270294057365,1.7465195873709474,0.05585491394591621,0.22670523895695402,0.1826092542628097,MMP1/MMP2/RASSF1/MAP2K1/CDKN1A/THBS1/MYC/MDM2/CXCL8/RB1/CCND1/TYMP/HRAS/MAP2K2/CDK4/MAPK1/MMP9/DAPK3/HBEGF/RPS6KA5/E2F2/DAPK1/EGF/CDKN2A/CDH1,25
Organismal Systems,Endocrine system,hsa04926,Relaxin signaling pathway,71/4046,130/8538,0.5461538461538461,1.1525115023384918,1.6629287046770094,0.05777167621880061,0.23175846855216525,0.1866795902296617,MMP1/SHC1/MMP2/ATF4/MAP2K1/JUN/RELA/ARRB1/COL4A1/GNB2/TGFBR1/CREB3L2/CREB3/AKT3/GNG5/AKT2/GRB2/PRKCZ/GNB1/HRAS/NFKBIA/MAP2K2/MAPK11/GNG12/GNB4/ARRB2/SOS2/ATF2/PLCB4/PIK3R1/COL4A5/NFKB1/GNA15/MAPK1/SMAD2/ACTA2/GNB5/PIK3CD/MMP9/PRKCA/SOS1/PIK3CA/EDN1/MAPK14/CREB1/CREB5/ADCY1/ADCY2/MAP2K4/COL3A1/COL4A6/GNG7/CREB3L4/CREB3L1/SHC4/MMP13/EDNRB/GNG4/MAPK10/GNG2/COL4A3/GNG8/GNB3/GNGT2/VEGFD/RLN1/RXFP1/NOS1/ADCY8/GNG3/RLN2,71
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,50/4046,89/8538,0.5617977528089888,1.1855237799019147,1.6696968911004468,0.059082334228818825,0.23190742396817146,0.18679957262424798,LAMC2/ITGA5/COL4A1/SDC4/CD44/TNC/THBS1/ITGA1/LAMC1/LAMB1/HMMR/LAMA4/LAMA5/ITGB5/ITGB1/SV2A/ITGB3/LAMB3/ITGB4/COL4A5/COL6A3/COL9A3/COL6A2/GP1BA/ITGA4/ITGA7/COL4A6/SPP1/FN1/THBS2/FREM2/THBS4/FRAS1/FREM1/RELN/CD36/GP6/ITGA11/COL4A3/COL9A2/COL6A5/LAMA2/SV2C/COL6A6/ITGB7/IBSP/DMP1/VTN/TNR/ITGB6,50
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,36/4046,62/8538,0.5806451612903226,1.225296190582495,1.689662343759883,0.05915319799767852,0.23190742396817146,0.18679957262424798,HES1/PSENEN/DLL3/DTX3L/NOTCH2/DVL1/JAG1/RBPJ/APH1A/EP300/MAML2/ADAM17/KAT2B/NRARP/JAG2/SNW1/DLL4/MAML1/SPEN/PSEN2/DTX4/NUMB/CIR1/TLE1/HDAC2/RFNG/DLL1/ATXN1/DTX2/NOTCH3/ATXN1L/DTX3/DTX1/HEYL/HEY2/NOTCH4,36
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,81/4046,150/8538,0.54,1.1395254572417204,1.6361216036786796,0.06021814625722994,0.2334298927948801,0.1880259090704755,SHC1/MAP2K1/JUP/MET/TGFBR1/GADD45A/BAK1/CDKN1A/MYC/WNT7B/AKT3/SMAD3/AKT2/RB1/APC/TERT/GRB2/DVL1/GSK3B/CCND1/HRAS/LRP6/MAP2K2/LRP5/CCNE1/RPS6KB2/GADD45B/SOS2/SMAD4/WNT4/SHH/PIK3R1/RPS6KB1/MAPK1/FZD6/SMAD2/CDKN1B/CDK2/TCF7/TGFB2/PIK3CD/SOS1/PIK3CA/POLK/FZD2/AXIN1/MLH1/FZD4/LEF1/MTOR/FZD1/FGF1/E2F2/WNT5B/APC2/CDKN2B/WNT9A/TGFB3/BCL2/FGF18/SHC4/FZD3/RARB/EGF/GADD45G/WNT2B/WNT11/FGF10/FGFR2/FGF7/CDX2/CCNE2/CTNNA2/WNT8B/FGF9/FGF21/FZD9/CDH1/RXRG/WNT1/CDH17,81
Metabolism,Glycan biosynthesis and metabolism,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,10/4046,14/8538,0.7142857142857143,1.5073088058752913,1.802853362881621,0.06169778293327455,0.23650816791088577,0.19050543502204073,B3GNT7/FUT8/B4GALT3/ST3GAL1/B4GALT2/B4GALT4/CHST4/CHST1/CHST6/CHST2,10
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,40/4046,70/8538,0.5714285714285714,1.205847044700233,1.6411524966668107,0.0641695374717702,0.24328011459077714,0.19596018383513403,HLA-DPA1/RAC2/ICAM1/ACTG1/BID/HLA-E/CCND1/EIF4G3/HLA-B/HLA-DMA/CXADR/RAC3/SNTB2/HLA-F/DMD/SGCB/CASP9/HLA-DMB/SSPN/HLA-DPB1/SGCE/HLA-DRA/SNTB1/HLA-DOA/HLA-DRB1/DTNA/SGCZ/ITGB2/HLA-DRB5/SGCD/SGCG/LAMA2/HLA-DOB/SGCA/HLA-DQB1/HLA-DQA2/PRF1/NOS1/CD80/CD28,40
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,60/4046,109/8538,0.5504587155963303,1.1615957770048115,1.6113910060961274,0.06497638942649363,0.2436614603493511,0.19626735478940868,PPP1CA/TRIB3/PPP1CB/RELA/CREB3L2/CREB3/PTPN11/AKT3/AKT2/PRKCD/PRKCZ/PYGB/GSK3B/SOCS3/CPT1A/NFKBIA/OGA/PRKAB1/PYGL/RPS6KB2/OGT/GFPT2/PPP1CC/TBC1D4/PIK3R1/PRKAA1/RPS6KA3/RPS6KB1/NFKB1/PRKAA2/SLC2A1/PIK3CD/CRTC2/IL6/PCK2/SLC27A4/PIK3CA/TNF/AGT/PPP1R3B/IRS2/PPP1R3C/CREB1/CREB5/MTOR/PRKCE/PRKCB/CREB3L4/CREB3L1/INSR/PPARGC1A/RPS6KA6/FOXO1/SLC27A6/PRKCQ/PPP1R3E/PPP1R3D/CD36/CPT1B/MAPK10,60
Metabolism,Glycan biosynthesis and metabolism,hsa00515,Mannose type O-glycan biosynthesis,15/4046,23/8538,0.6521739130434783,1.3762384749296137,1.7146698178570274,0.06580571392602502,0.24411797101589927,0.19663507047504933,POMK/B4GALT3/CHST10/FUT4/LARGE1/B3GAT1/B4GALT2/B4GAT1/POMGNT2/FKTN/POMT1/FKRP/MGAT5B/FUT9/LARGE2,15
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,45/4046,80/8538,0.5625,1.1870056846267918,1.594819979332451,0.06917976029517908,0.25390443938124235,0.2045179923620076,IL6R/PDGFB/NRG1/SHC1/MAP2K1/MET/EIF4E2/AKT3/AKT2/GRB2/BCL2L1/GSK3B/HRAS/MAP2K2/PDGFRB/TGFA/RPS6KB2/PDGFC/SOS2/AXL/PIK3R1/GAS6/JAK2/RPS6KB1/MAPK1/EIF4EBP1/BAD/PIK3CD/PRKCA/IL6/SOS1/PIK3CA/BCL2L11/PDGFA/ERBB3/NRG2/MTOR/PRKCB/BCL2/SHC4/EGF/PDGFRA/PRKCG/KDR/FGFR2,45
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,34/4046,59/8538,0.576271186440678,1.21606608745193,1.5804690737083091,0.07360416977536262,0.2672993533947379,0.21530748831795826,MAP2K1/ELK1/GADD45A/BAK1/CDKN1A/MYC/ILK/AKT3/AKT2/APC/GRB2/GSK3B/CCND1/HRAS/MAP2K2/GADD45B/SOS2/PIK3R1/MAPK1/BAD/TCF7/PIK3CD/SOS1/CASP9/PIK3CA/POLK/AXIN1/MLH1/LEF1/APC2/EGF/GADD45G/CTNNA2/CDH1,34
Organismal Systems,Digestive system,hsa04978,Mineral absorption,35/4046,61/8538,0.5737704918032787,1.21078904078507,1.56796931601737,0.07506497767733139,0.2697647635279097,0.21729335643438036,FTH1/HMOX2/ATP2B1/FTL/HMOX1/MT2A/TRPM7/MT1E/CYBRD1/ATOX1/VDR/ATP2B4/SLC31A1/ATP7A/SLC39A4/HEPH/STEAP2/MT1A/TRPV6/ATP1A2/MT1F/SLC8A3/ATP2B2/STEAP1/SLC8A1/ATP1B2/MT1X/TRPM6/SLC8A2/SLC40A1/SLC26A9/TF/HEPHL1/MT1M/SLC34A2,35
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,90/4046,170/8538,0.5294117647058824,1.1171818208252158,1.4646018320466512,0.08279487898159066,0.2944766314293688,0.23719856810786688,SHC1/GSTP1/MAP2K1/SMARCE1/MET/TGFBR1/ELK1/GADD45A/BAK1/CDKN1A/SMARCA2/ACTG1/MYC/WNT7B/AKT3/BRD7/SMAD3/AKT2/RB1/APC/TERT/GRB2/BCL2L1/NQO1/DVL1/GSK3B/CCND1/GSTO1/CDK6/HRAS/HMOX1/LRP6/MAP2K2/CDK4/LRP5/PBRM1/KEAP1/SMARCA4/TGFA/SMARCC1/RPS6KB2/GADD45B/SOS2/SMAD4/WNT4/NFE2L2/PIK3R1/RPS6KB1/MAPK1/FZD6/SMAD2/TXNRD2/MGST3/GSTM3/BAD/TCF7/TGFB2/PIK3CD/PRKCA/SOS1/PIK3CA/POLK/FZD2/AXIN1/IGF2/FZD4/LEF1/DPF1/MTOR/FZD1/E2F2/WNT5B/APC2/WNT9A/TGFB3/PRKCB/SHC4/TXNRD3/FZD3/GADD45G/WNT2B/CDKN2A/WNT11/GSTM2/PRKCG/GSTT2B/WNT8B/GSTM1/FZD9/WNT1,90
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,244/4046,483/8538,0.505175983436853,1.0660386916915106,1.4180285011999907,0.08522634830548241,0.297150405562117,0.23935227175712862,UBE2J2/HSD17B10/PSMB4/UQCRFS1/COX7A2/TNFRSF1B/ATF4/ATG101/SQSTM1/DKK1/MAP2K1/PSMB3/PARK7/NDUFA1/RELA/PSMB6/TUBA1A/COX7A2L/ITPR3/NDUFV1/SDHC/VCP/PSMA7/BAK1/NDUFS5/UBC/PSMA2/NDUFA4/BID/TUBB/WNT7B/UQCRC1/PSMB1/PSMB7/PSMB2/ULK1/NDUFB11/UBB/VDAC2/ITPR1/CAPN2/ATP5MC1/PSMD13/PIK3C3/ATP5F1B/PSMD8/TUBB2B/PSMD4/NDUFV2/APC/BCL2L1/CALM2/DVL1/CSF1/ADRM1/GSK3B/RPS27A/PSMC4/PSMD2/HRAS/LRP6/TUBB2A/NDUFB8/PPIF/MFN2/RB1CC1/XBP1/ACTR1A/MAP2K2/GPX1/SLC25A5/DCTN2/KIF5B/GNAQ/LRP5/COX6B1/NDUFA10/FUS/UQCRH/MAPK11/PSMA6/DDIT3/HTRA2/PSMB5/CSNK2B/COX5A/SPG11/ATP2A3/FADD/ATG2B/COX5B/CAMK2D/TPTEP2-CSNK1E/SOD1/TRAP1/DCTN3/ATP5MC3/PSMD3/KLC2/NDUFA2/UBE2G2/COX8A/STX1A/DAXX/ATP5PD/PSMD1/NDUFS8/WNT4/NDUFA3/ATG2A/CYC1/GRIN2D/NDUFA11/PLCB4/FAS/NDUFA6/RAB39B/ATP5PB/NDUFC2/PSMD11/NFKB1/HTT/NDUFB4/MAPK1/ATF6/FZD6/TRAF2/COX7B/DCTN4/TARDBP/VAPB/NDUFB10/NDUFS4/MAP1LC3A/ATP5MC2/SPTBN2/NDUFB3/BAD/PSMD14/MAP3K5/CHRNA7/MFN1/NDUFS6/PIK3R4/COX6C/UQCR10/ATP5F1E/PRKCA/NDUFB2/NDUFAB1/IL6/CASP9/PSEN2/UQCRQ/GPX7/COX7C/TNF/PPP3CA/FZD2/ATP5F1D/AXIN1/NDUFA13/FZD4/PPP3R1/UQCR11/MAPK14/CCS/GPX8/IFT57/HAP1/NDUFS7/ATXN1/DCTN6/MTOR/FIG4/FZD1/IL1B/APAF1/ALS2/TUBA4A/RYR3/WNT5B/APC2/NDUFA4L2/ATXN1L/WNT9A/NDUFB1/PRKCB/CDK5/BCL2/GRIN2A/CACNA1C/ATXN3/DNAH9/FZD3/NEFL/DNAH6/C9orf72/DNAH14/RYR2/UQCRHL/IL1A/TRPC3/WNT2B/DNAH1/WNT11/BDNF/SNCAIP/CDK5R1/TUBA3C/PTGS2/MAP2K6/PRKCG/DKK2/MAPK10/KIF5A/DNAH12/ATP2A1/KIF5C/AGER/NOX4/TUBA3E/GRM1/RYR1/KLC3/PRPH/GRIN2B/GPX5/NEFM/TUBB1/DNALI1/CHRM1/WNT8B/DNAH3/FZD9/DNAH2/MAP1LC3C/DKK4/NOS1/WNT1/CYBB/COX6B2/NEFH/CACNA1B,244
